student_id,date,class_id,attendance_status,day_of_week,is_weekend,month,week,is_present,day_name,week_type
STU0694,2024-03-26,CS107,Present,1,0,3,13,1,Tuesday,Weekday
STU0637,2024-03-26,CS107,Present,1,0,3,13,1,Tuesday,Weekday
STU0879,2024-03-26,CS107,Present,1,0,3,13,1,Tuesday,Weekday
STU0250,2024-03-26,CS107,Present,1,0,3,13,1,Tuesday,Weekday
STU0266,2024-03-26,CS107,Present,1,0,3,13,1,Tuesday,Weekday
STU1085,2024-03-26,CS107,Absent,1,0,3,13,0,Tuesday,Weekday
STU0578,2024-03-26,CS107,Absent,1,0,3,13,0,Tuesday,Weekday
STU0699,2024-03-26,CS107,Present,1,0,3,13,1,Tuesday,Weekday
STU0765,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0263,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU0757,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU1158,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU0970,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0130,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0037,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0916,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0758,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0855,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0505,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0429,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU0669,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0479,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0641,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0976,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0575,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU1137,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0698,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU1183,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0679,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0399,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0261,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0660,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU1173,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU0469,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU0486,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU0511,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU1001,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU1154,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0963,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0040,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU0642,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU1047,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0196,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0787,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0304,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0659,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0167,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU1084,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU1006,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0948,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU0545,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0138,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU0921,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0798,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU0396,2024-03-26,CS108,Present,1,0,3,13,1,Tuesday,Weekday
STU0566,2024-03-26,CS108,Absent,1,0,3,13,0,Tuesday,Weekday
STU1099,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0410,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0386,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0247,2024-03-27,CS110,Absent,2,0,3,13,0,Wednesday,Weekday
STU0606,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0125,2024-03-27,CS110,Absent,2,0,3,13,0,Wednesday,Weekday
STU0400,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU1073,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU1033,2024-03-27,CS110,Absent,2,0,3,13,0,Wednesday,Weekday
STU0579,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0509,2024-03-27,CS110,Absent,2,0,3,13,0,Wednesday,Weekday
STU0771,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0867,2024-03-27,CS110,Absent,2,0,3,13,0,Wednesday,Weekday
STU0023,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0611,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0535,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0419,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0296,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0607,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0052,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0060,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0864,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0162,2024-03-27,CS110,Absent,2,0,3,13,0,Wednesday,Weekday
STU0755,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0953,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0303,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0915,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0783,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU1138,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0322,2024-03-27,CS110,Absent,2,0,3,13,0,Wednesday,Weekday
STU0910,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0644,2024-03-27,CS110,Absent,2,0,3,13,0,Wednesday,Weekday
STU0221,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0561,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0934,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0566,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0406,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0929,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0584,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0334,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0264,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0662,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0035,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0254,2024-03-27,CS110,Present,2,0,3,13,1,Wednesday,Weekday
STU0669,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU1132,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0978,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0756,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0291,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0646,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0769,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU1127,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0053,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0890,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0664,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0811,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0365,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0071,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0580,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU1159,2024-03-27,ME209,Absent,2,0,3,13,0,Wednesday,Weekday
STU1165,2024-03-27,ME209,Absent,2,0,3,13,0,Wednesday,Weekday
STU0081,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU1048,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0115,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0271,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU1018,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0131,2024-03-27,ME209,Absent,2,0,3,13,0,Wednesday,Weekday
STU0140,2024-03-27,ME209,Absent,2,0,3,13,0,Wednesday,Weekday
STU0287,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU0311,2024-03-27,ME209,Present,2,0,3,13,1,Wednesday,Weekday
STU1071,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0335,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0482,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0189,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0738,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0732,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0693,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0167,2024-03-27,CS104,Absent,2,0,3,13,0,Wednesday,Weekday
STU0846,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0704,2024-03-27,CS104,Absent,2,0,3,13,0,Wednesday,Weekday
STU0143,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU1009,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0821,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU1117,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0128,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU1075,2024-03-27,CS104,Absent,2,0,3,13,0,Wednesday,Weekday
STU0853,2024-03-27,CS104,Absent,2,0,3,13,0,Wednesday,Weekday
STU0811,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0318,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU1123,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0184,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0425,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0919,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0326,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0237,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0535,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0466,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU0491,2024-03-27,CS104,Present,2,0,3,13,1,Wednesday,Weekday
STU1143,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU0050,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU0108,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU0462,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU0981,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU0087,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU0449,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU0477,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU0313,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU0282,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU1026,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU0655,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU0662,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU0794,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU0811,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU0040,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU1045,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU0594,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU1009,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU0049,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU0850,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU1127,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU0140,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU0083,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU0410,2024-03-27,EE306,Absent,2,0,3,13,0,Wednesday,Weekday
STU0074,2024-03-27,EE306,Present,2,0,3,13,1,Wednesday,Weekday
STU0471,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU1194,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU1007,2024-03-27,CS108,Absent,2,0,3,13,0,Wednesday,Weekday
STU0015,2024-03-27,CS108,Absent,2,0,3,13,0,Wednesday,Weekday
STU0716,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0166,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU1192,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0754,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU1043,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0337,2024-03-27,CS108,Absent,2,0,3,13,0,Wednesday,Weekday
STU0814,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0436,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0312,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU1099,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0016,2024-03-27,CS108,Absent,2,0,3,13,0,Wednesday,Weekday
STU0577,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0545,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU1140,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0767,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU1047,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0796,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0328,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0413,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0525,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0686,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0401,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0670,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0534,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0805,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0245,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0585,2024-03-27,CS108,Present,2,0,3,13,1,Wednesday,Weekday
STU0060,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0913,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU1049,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0831,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0420,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0379,2024-03-27,EE307,Absent,2,0,3,13,0,Wednesday,Weekday
STU0231,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0086,2024-03-27,EE307,Absent,2,0,3,13,0,Wednesday,Weekday
STU0794,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0219,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0422,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0410,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU1168,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0612,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0439,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0622,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0740,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0950,2024-03-27,EE307,Absent,2,0,3,13,0,Wednesday,Weekday
STU0112,2024-03-27,EE307,Absent,2,0,3,13,0,Wednesday,Weekday
STU0471,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU1161,2024-03-27,EE307,Absent,2,0,3,13,0,Wednesday,Weekday
STU0517,2024-03-27,EE307,Absent,2,0,3,13,0,Wednesday,Weekday
STU0445,2024-03-27,EE307,Absent,2,0,3,13,0,Wednesday,Weekday
STU1047,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0049,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0635,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0026,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0444,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0371,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0684,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0423,2024-03-27,EE307,Absent,2,0,3,13,0,Wednesday,Weekday
STU1024,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0796,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0671,2024-03-27,EE307,Absent,2,0,3,13,0,Wednesday,Weekday
STU0938,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0801,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0339,2024-03-27,EE307,Absent,2,0,3,13,0,Wednesday,Weekday
STU1007,2024-03-27,EE307,Absent,2,0,3,13,0,Wednesday,Weekday
STU0984,2024-03-27,EE307,Present,2,0,3,13,1,Wednesday,Weekday
STU0585,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0509,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0160,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0220,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0001,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0064,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0103,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0023,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0562,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0622,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0912,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0782,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU1164,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0327,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0200,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0110,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0754,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0441,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0391,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0867,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0764,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0156,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0574,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0856,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0046,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0610,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0072,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0246,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0619,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0291,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0539,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0936,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0420,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0247,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0063,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0976,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0358,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0030,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0231,2024-03-27,ME206,Absent,2,0,3,13,0,Wednesday,Weekday
STU0177,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0481,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU0933,2024-03-27,ME206,Present,2,0,3,13,1,Wednesday,Weekday
STU1188,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU1142,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0560,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0554,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0047,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU1154,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0983,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0130,2024-03-27,CS101,Absent,2,0,3,13,0,Wednesday,Weekday
STU0314,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0442,2024-03-27,CS101,Absent,2,0,3,13,0,Wednesday,Weekday
STU0134,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0815,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0773,2024-03-27,CS101,Absent,2,0,3,13,0,Wednesday,Weekday
STU0062,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0077,2024-03-27,CS101,Absent,2,0,3,13,0,Wednesday,Weekday
STU1019,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0886,2024-03-27,CS101,Absent,2,0,3,13,0,Wednesday,Weekday
STU0954,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0845,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0359,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0028,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU1182,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0091,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0576,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0577,2024-03-27,CS101,Absent,2,0,3,13,0,Wednesday,Weekday
STU0982,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0416,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0548,2024-03-27,CS101,Absent,2,0,3,13,0,Wednesday,Weekday
STU0050,2024-03-27,CS101,Absent,2,0,3,13,0,Wednesday,Weekday
STU0557,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0386,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0481,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0918,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0004,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0892,2024-03-27,CS101,Absent,2,0,3,13,0,Wednesday,Weekday
STU1145,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU1001,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0475,2024-03-27,CS101,Absent,2,0,3,13,0,Wednesday,Weekday
STU0097,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0587,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0746,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0182,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0753,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0935,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0968,2024-03-27,CS101,Absent,2,0,3,13,0,Wednesday,Weekday
STU1116,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0336,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0765,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0761,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU1129,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU1108,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0299,2024-03-27,CS101,Present,2,0,3,13,1,Wednesday,Weekday
STU0711,2024-03-27,CS111,Present,2,0,3,13,1,Wednesday,Weekday
STU0834,2024-03-27,CS111,Present,2,0,3,13,1,Wednesday,Weekday
