student_id,date,class_id,attendance_status,day_of_week,is_weekend,month,week,is_present
STU1027,2024-03-27,CS112,Present,2,0,3,13,1
STU1115,2024-03-27,CS112,Present,2,0,3,13,1
STU0086,2024-03-27,CS112,Present,2,0,3,13,1
STU1065,2024-03-27,CS112,Absent,2,0,3,13,0
STU0213,2024-03-27,CS112,Present,2,0,3,13,1
STU1179,2024-03-27,CS112,Present,2,0,3,13,1
STU0009,2024-03-27,CS112,Present,2,0,3,13,1
STU0522,2024-03-27,CS112,Present,2,0,3,13,1
STU1128,2024-03-27,CS112,Absent,2,0,3,13,0
STU0338,2024-03-27,CS112,Present,2,0,3,13,1
STU0465,2024-03-27,CS112,Present,2,0,3,13,1
STU0686,2024-03-27,CS112,Present,2,0,3,13,1
STU1002,2024-03-27,CS112,Absent,2,0,3,13,0
STU0240,2024-03-27,CS112,Absent,2,0,3,13,0
STU0667,2024-03-27,CS112,Absent,2,0,3,13,0
STU0765,2024-03-27,CS112,Present,2,0,3,13,1
STU1124,2024-03-27,CS112,Absent,2,0,3,13,0
STU0809,2024-03-27,CS112,Present,2,0,3,13,1
STU1072,2024-03-27,CS112,Present,2,0,3,13,1
STU0805,2024-03-27,CS112,Present,2,0,3,13,1
STU0449,2024-03-27,CS112,Absent,2,0,3,13,0
STU1182,2024-03-27,CS112,Present,2,0,3,13,1
STU0720,2024-03-27,CS112,Absent,2,0,3,13,0
STU0836,2024-03-27,CS112,Present,2,0,3,13,1
STU0218,2024-03-27,CS112,Present,2,0,3,13,1
STU0930,2024-03-27,ME205,Present,2,0,3,13,1
STU0319,2024-03-27,ME205,Present,2,0,3,13,1
STU0386,2024-03-27,ME205,Present,2,0,3,13,1
STU0002,2024-03-27,ME205,Absent,2,0,3,13,0
STU1034,2024-03-27,ME205,Present,2,0,3,13,1
STU0221,2024-03-27,ME205,Present,2,0,3,13,1
STU1015,2024-03-27,ME205,Present,2,0,3,13,1
STU0296,2024-03-27,ME205,Absent,2,0,3,13,0
STU0148,2024-03-27,ME205,Present,2,0,3,13,1
STU0628,2024-03-27,ME205,Present,2,0,3,13,1
STU0496,2024-03-27,ME205,Present,2,0,3,13,1
STU0832,2024-03-27,ME205,Present,2,0,3,13,1
STU0621,2024-03-27,ME205,Absent,2,0,3,13,0
STU0429,2024-03-27,ME205,Present,2,0,3,13,1
STU1110,2024-03-27,ME205,Present,2,0,3,13,1
STU0198,2024-03-27,ME205,Absent,2,0,3,13,0
STU0392,2024-03-27,ME205,Present,2,0,3,13,1
STU0049,2024-03-27,ME205,Present,2,0,3,13,1
STU0034,2024-03-27,ME205,Present,2,0,3,13,1
STU0064,2024-03-27,ME205,Present,2,0,3,13,1
STU0606,2024-03-27,ME205,Absent,2,0,3,13,0
STU0248,2024-03-27,ME205,Present,2,0,3,13,1
STU0425,2024-03-27,ME205,Absent,2,0,3,13,0
STU0381,2024-03-27,ME205,Present,2,0,3,13,1
STU0147,2024-03-27,ME205,Absent,2,0,3,13,0
STU0138,2024-03-27,ME205,Present,2,0,3,13,1
STU0520,2024-03-27,ME205,Present,2,0,3,13,1
STU0927,2024-03-27,ME205,Present,2,0,3,13,1
STU0244,2024-03-27,ME205,Present,2,0,3,13,1
STU0865,2024-03-27,ME205,Present,2,0,3,13,1
STU0733,2024-03-27,ME205,Present,2,0,3,13,1
STU0826,2024-03-27,ME205,Present,2,0,3,13,1
STU0615,2024-03-27,ME201,Present,2,0,3,13,1
STU0703,2024-03-27,ME201,Present,2,0,3,13,1
STU0795,2024-03-27,ME201,Absent,2,0,3,13,0
STU0768,2024-03-27,ME201,Present,2,0,3,13,1
STU0427,2024-03-27,ME201,Present,2,0,3,13,1
STU0623,2024-03-27,ME201,Present,2,0,3,13,1
STU0878,2024-03-27,ME201,Absent,2,0,3,13,0
STU0980,2024-03-27,ME201,Present,2,0,3,13,1
STU0086,2024-03-27,ME201,Absent,2,0,3,13,0
STU1007,2024-03-27,ME201,Present,2,0,3,13,1
STU0065,2024-03-27,ME201,Present,2,0,3,13,1
STU1024,2024-03-27,ME201,Present,2,0,3,13,1
STU0655,2024-03-27,ME201,Present,2,0,3,13,1
STU0720,2024-03-27,ME201,Present,2,0,3,13,1
STU0064,2024-03-27,ME201,Present,2,0,3,13,1
STU0524,2024-03-27,ME201,Absent,2,0,3,13,0
STU0970,2024-03-27,ME201,Present,2,0,3,13,1
STU0786,2024-03-27,ME201,Present,2,0,3,13,1
STU1104,2024-03-27,ME201,Present,2,0,3,13,1
STU0201,2024-03-27,ME201,Absent,2,0,3,13,0
STU0866,2024-03-27,ME201,Absent,2,0,3,13,0
STU0719,2024-03-27,ME201,Present,2,0,3,13,1
STU1005,2024-03-27,ME201,Present,2,0,3,13,1
STU0056,2024-03-27,ME201,Present,2,0,3,13,1
STU0779,2024-03-27,ME201,Present,2,0,3,13,1
STU0999,2024-03-27,ME203,Present,2,0,3,13,1
STU0178,2024-03-27,ME203,Present,2,0,3,13,1
STU0973,2024-03-27,ME203,Present,2,0,3,13,1
STU0517,2024-03-27,ME203,Present,2,0,3,13,1
STU1114,2024-03-27,ME203,Present,2,0,3,13,1
STU0189,2024-03-27,ME203,Present,2,0,3,13,1
STU0170,2024-03-27,ME203,Absent,2,0,3,13,0
STU0503,2024-03-27,ME203,Present,2,0,3,13,1
STU0193,2024-03-27,ME203,Present,2,0,3,13,1
STU0932,2024-03-27,ME203,Present,2,0,3,13,1
STU0778,2024-03-27,ME203,Present,2,0,3,13,1
STU0691,2024-03-27,ME203,Present,2,0,3,13,1
STU0495,2024-03-27,ME203,Present,2,0,3,13,1
STU0962,2024-03-27,ME203,Present,2,0,3,13,1
STU0071,2024-03-27,ME203,Absent,2,0,3,13,0
STU0662,2024-03-27,ME203,Present,2,0,3,13,1
STU0635,2024-03-27,ME203,Present,2,0,3,13,1
STU1132,2024-03-27,ME203,Present,2,0,3,13,1
STU0925,2024-03-27,ME203,Present,2,0,3,13,1
STU0444,2024-03-27,ME203,Present,2,0,3,13,1
STU0841,2024-03-27,ME203,Present,2,0,3,13,1
STU0195,2024-03-27,ME203,Present,2,0,3,13,1
STU0022,2024-03-27,ME203,Present,2,0,3,13,1
STU0263,2024-03-27,ME203,Absent,2,0,3,13,0
STU0058,2024-03-27,ME203,Present,2,0,3,13,1
STU1037,2024-03-27,ME203,Absent,2,0,3,13,0
STU0142,2024-03-27,CS105,Present,2,0,3,13,1
STU1029,2024-03-27,CS105,Present,2,0,3,13,1
STU0372,2024-03-27,CS105,Present,2,0,3,13,1
STU0949,2024-03-27,CS105,Present,2,0,3,13,1
STU0563,2024-03-27,CS105,Present,2,0,3,13,1
STU1158,2024-03-27,CS105,Absent,2,0,3,13,0
STU0795,2024-03-27,CS105,Present,2,0,3,13,1
STU1098,2024-03-27,CS105,Present,2,0,3,13,1
STU0100,2024-03-27,CS105,Present,2,0,3,13,1
STU0519,2024-03-27,CS105,Absent,2,0,3,13,0
STU1200,2024-03-27,CS105,Present,2,0,3,13,1
STU0241,2024-03-27,CS105,Present,2,0,3,13,1
STU1059,2024-03-27,CS105,Present,2,0,3,13,1
STU1006,2024-03-27,CS105,Absent,2,0,3,13,0
STU0357,2024-03-27,CS105,Present,2,0,3,13,1
STU0926,2024-03-27,CS105,Present,2,0,3,13,1
STU0601,2024-03-27,CS105,Present,2,0,3,13,1
STU0334,2024-03-27,CS105,Present,2,0,3,13,1
STU0082,2024-03-27,CS105,Present,2,0,3,13,1
STU0595,2024-03-27,CS105,Present,2,0,3,13,1
STU0679,2024-03-27,CS105,Present,2,0,3,13,1
STU0874,2024-03-27,CS105,Present,2,0,3,13,1
STU0225,2024-03-27,CS105,Present,2,0,3,13,1
STU0318,2024-03-27,CS105,Present,2,0,3,13,1
STU0158,2024-03-27,CS105,Present,2,0,3,13,1
STU0408,2024-03-27,CS105,Absent,2,0,3,13,0
STU0988,2024-03-27,CS105,Absent,2,0,3,13,0
STU0996,2024-03-27,CS105,Present,2,0,3,13,1
STU0511,2024-03-27,CS105,Present,2,0,3,13,1
STU0012,2024-03-27,CS105,Present,2,0,3,13,1
STU0794,2024-03-27,CS105,Present,2,0,3,13,1
STU0362,2024-03-27,CS105,Present,2,0,3,13,1
STU0772,2024-03-27,CS105,Present,2,0,3,13,1
STU0090,2024-03-27,CS105,Absent,2,0,3,13,0
STU0620,2024-03-27,CS105,Absent,2,0,3,13,0
STU0375,2024-03-27,CS105,Present,2,0,3,13,1
STU0458,2024-03-27,CS105,Present,2,0,3,13,1
STU0697,2024-03-27,CS105,Absent,2,0,3,13,0
STU1196,2024-03-27,CS105,Absent,2,0,3,13,0
STU1011,2024-03-27,CS109,Absent,2,0,3,13,0
STU0469,2024-03-27,CS109,Absent,2,0,3,13,0
STU0911,2024-03-27,CS109,Present,2,0,3,13,1
STU0238,2024-03-27,CS109,Present,2,0,3,13,1
STU0208,2024-03-27,CS109,Present,2,0,3,13,1
STU0337,2024-03-27,CS109,Present,2,0,3,13,1
STU0286,2024-03-27,CS109,Present,2,0,3,13,1
STU0271,2024-03-27,CS109,Absent,2,0,3,13,0
STU1153,2024-03-27,CS109,Absent,2,0,3,13,0
STU0049,2024-03-27,CS109,Present,2,0,3,13,1
STU0898,2024-03-27,CS109,Absent,2,0,3,13,0
STU1017,2024-03-27,CS109,Present,2,0,3,13,1
STU0751,2024-03-27,CS109,Present,2,0,3,13,1
STU0881,2024-03-27,CS109,Present,2,0,3,13,1
STU0043,2024-03-27,CS109,Present,2,0,3,13,1
STU1076,2024-03-27,CS109,Present,2,0,3,13,1
STU0755,2024-03-27,CS109,Present,2,0,3,13,1
STU1114,2024-03-27,CS109,Present,2,0,3,13,1
STU0218,2024-03-27,CS109,Present,2,0,3,13,1
STU0858,2024-03-27,CS109,Absent,2,0,3,13,0
STU0971,2024-03-27,CS109,Present,2,0,3,13,1
STU0069,2024-03-27,CS109,Present,2,0,3,13,1
STU0572,2024-03-27,CS109,Present,2,0,3,13,1
STU0894,2024-03-27,CS109,Present,2,0,3,13,1
STU1142,2024-03-27,CS109,Present,2,0,3,13,1
STU0865,2024-03-27,CS109,Present,2,0,3,13,1
STU0138,2024-03-27,CS109,Present,2,0,3,13,1
STU0134,2024-03-27,CS109,Present,2,0,3,13,1
STU0179,2024-03-27,CS109,Present,2,0,3,13,1
STU0539,2024-03-27,CS109,Present,2,0,3,13,1
STU0733,2024-03-27,CS109,Present,2,0,3,13,1
STU0973,2024-03-27,CS109,Absent,2,0,3,13,0
STU0822,2024-03-27,CS109,Present,2,0,3,13,1
STU1039,2024-03-27,CS109,Present,2,0,3,13,1
STU0499,2024-03-27,CS109,Absent,2,0,3,13,0
STU0282,2024-03-27,CS109,Present,2,0,3,13,1
STU0248,2024-03-27,CS109,Present,2,0,3,13,1
STU0050,2024-03-27,CS109,Absent,2,0,3,13,0
STU0332,2024-03-27,CS109,Present,2,0,3,13,1
STU0177,2024-03-27,CS109,Present,2,0,3,13,1
STU1169,2024-03-27,CS109,Absent,2,0,3,13,0
STU0383,2024-03-27,CS109,Absent,2,0,3,13,0
STU0403,2024-03-27,CS109,Present,2,0,3,13,1
STU0914,2024-03-27,CS109,Present,2,0,3,13,1
STU1119,2024-03-27,CS109,Absent,2,0,3,13,0
STU0765,2024-03-27,CS109,Present,2,0,3,13,1
STU0979,2024-03-27,CS109,Present,2,0,3,13,1
STU0137,2024-03-27,CS109,Present,2,0,3,13,1
STU0380,2024-03-27,CS109,Present,2,0,3,13,1
STU1193,2024-03-27,CS109,Absent,2,0,3,13,0
STU0847,2024-03-27,CS109,Absent,2,0,3,13,0
STU1147,2024-03-27,CS109,Absent,2,0,3,13,0
STU0476,2024-03-27,EE302,Absent,2,0,3,13,0
STU0415,2024-03-27,EE302,Present,2,0,3,13,1
STU0302,2024-03-27,EE302,Present,2,0,3,13,1
STU0616,2024-03-27,EE302,Present,2,0,3,13,1
STU0273,2024-03-27,EE302,Present,2,0,3,13,1
STU0801,2024-03-27,EE302,Present,2,0,3,13,1
STU0023,2024-03-27,EE302,Present,2,0,3,13,1
STU0762,2024-03-27,EE302,Absent,2,0,3,13,0
STU0123,2024-03-27,EE302,Present,2,0,3,13,1
STU1045,2024-03-27,EE302,Present,2,0,3,13,1
STU0025,2024-03-27,EE302,Present,2,0,3,13,1
STU0231,2024-03-27,EE302,Present,2,0,3,13,1
STU1075,2024-03-27,EE302,Present,2,0,3,13,1
STU0545,2024-03-27,EE302,Absent,2,0,3,13,0
STU1200,2024-03-27,EE302,Present,2,0,3,13,1
STU1087,2024-03-27,EE302,Present,2,0,3,13,1
STU0019,2024-03-27,EE302,Present,2,0,3,13,1
STU0622,2024-03-27,EE302,Present,2,0,3,13,1
STU0281,2024-03-27,EE302,Absent,2,0,3,13,0
STU0655,2024-03-27,EE302,Present,2,0,3,13,1
STU0500,2024-03-27,EE302,Absent,2,0,3,13,0
STU0984,2024-03-27,EE302,Present,2,0,3,13,1
STU0438,2024-03-27,EE302,Present,2,0,3,13,1
STU0387,2024-03-27,EE302,Present,2,0,3,13,1
STU0973,2024-03-27,EE302,Present,2,0,3,13,1
STU0980,2024-03-27,EE302,Absent,2,0,3,13,0
STU0439,2024-03-27,EE309,Present,2,0,3,13,1
STU0203,2024-03-27,EE309,Absent,2,0,3,13,0
STU0354,2024-03-27,EE309,Present,2,0,3,13,1
STU0795,2024-03-27,EE309,Present,2,0,3,13,1
STU1133,2024-03-27,EE309,Present,2,0,3,13,1
STU1109,2024-03-27,EE309,Present,2,0,3,13,1
STU0146,2024-03-27,EE309,Present,2,0,3,13,1
STU0300,2024-03-27,EE309,Present,2,0,3,13,1
STU0261,2024-03-27,EE309,Present,2,0,3,13,1
STU1045,2024-03-27,EE309,Present,2,0,3,13,1
STU0298,2024-03-27,EE309,Present,2,0,3,13,1
STU0140,2024-03-27,EE309,Present,2,0,3,13,1
STU0979,2024-03-27,EE309,Present,2,0,3,13,1
STU1052,2024-03-27,EE309,Present,2,0,3,13,1
STU0149,2024-03-27,EE309,Present,2,0,3,13,1
STU1160,2024-03-27,EE309,Present,2,0,3,13,1
STU0338,2024-03-27,EE309,Present,2,0,3,13,1
STU0506,2024-03-27,EE309,Present,2,0,3,13,1
STU0847,2024-03-27,EE309,Present,2,0,3,13,1
STU0741,2024-03-27,EE309,Present,2,0,3,13,1
STU0462,2024-03-27,EE309,Present,2,0,3,13,1
STU0538,2024-03-27,EE309,Present,2,0,3,13,1
STU0833,2024-03-27,EE309,Present,2,0,3,13,1
STU0123,2024-03-27,EE309,Present,2,0,3,13,1
STU0885,2024-03-27,EE309,Present,2,0,3,13,1
STU0088,2024-03-27,EE309,Present,2,0,3,13,1
STU0657,2024-03-27,EE309,Present,2,0,3,13,1
STU0809,2024-03-27,EE309,Present,2,0,3,13,1
STU0057,2024-03-27,EE309,Present,2,0,3,13,1
STU0395,2024-03-27,EE309,Present,2,0,3,13,1
STU0766,2024-03-27,EE309,Present,2,0,3,13,1
STU0801,2024-03-27,EE309,Present,2,0,3,13,1
STU0922,2024-03-27,EE309,Present,2,0,3,13,1
STU0461,2024-03-27,EE309,Present,2,0,3,13,1
STU0982,2024-03-27,EE309,Present,2,0,3,13,1
STU1044,2024-03-27,EE309,Present,2,0,3,13,1
STU0323,2024-03-27,EE309,Present,2,0,3,13,1
STU0495,2024-03-27,EE309,Present,2,0,3,13,1
STU1068,2024-03-27,EE309,Present,2,0,3,13,1
STU0590,2024-03-27,EE309,Absent,2,0,3,13,0
STU0154,2024-03-27,ME210,Present,2,0,3,13,1
STU0887,2024-03-27,ME210,Present,2,0,3,13,1
STU0064,2024-03-27,ME210,Absent,2,0,3,13,0
STU0855,2024-03-27,ME210,Absent,2,0,3,13,0
STU0136,2024-03-27,ME210,Present,2,0,3,13,1
STU1151,2024-03-27,ME210,Absent,2,0,3,13,0
STU0174,2024-03-27,ME210,Present,2,0,3,13,1
STU0299,2024-03-27,ME210,Absent,2,0,3,13,0
STU0082,2024-03-27,ME210,Present,2,0,3,13,1
STU0757,2024-03-27,ME210,Present,2,0,3,13,1
STU0569,2024-03-27,ME210,Present,2,0,3,13,1
STU0806,2024-03-27,ME210,Absent,2,0,3,13,0
STU0576,2024-03-27,ME210,Present,2,0,3,13,1
STU0952,2024-03-27,ME210,Present,2,0,3,13,1
STU0700,2024-03-27,ME210,Present,2,0,3,13,1
STU0622,2024-03-27,ME210,Present,2,0,3,13,1
STU1097,2024-03-27,ME210,Present,2,0,3,13,1
STU0670,2024-03-27,ME210,Present,2,0,3,13,1
STU0632,2024-03-27,ME210,Present,2,0,3,13,1
STU0963,2024-03-27,ME210,Present,2,0,3,13,1
STU1048,2024-03-27,ME210,Present,2,0,3,13,1
STU0999,2024-03-27,ME210,Present,2,0,3,13,1
STU0791,2024-03-27,ME210,Present,2,0,3,13,1
STU1148,2024-03-27,ME210,Present,2,0,3,13,1
STU1176,2024-03-27,ME210,Present,2,0,3,13,1
STU0282,2024-03-27,ME210,Present,2,0,3,13,1
STU0962,2024-03-27,ME210,Present,2,0,3,13,1
STU0691,2024-03-27,ME210,Present,2,0,3,13,1
STU0187,2024-03-27,ME210,Present,2,0,3,13,1
STU1003,2024-03-27,ME210,Absent,2,0,3,13,0
STU0702,2024-03-27,ME210,Present,2,0,3,13,1
STU1092,2024-03-27,ME210,Present,2,0,3,13,1
STU1059,2024-03-27,ME210,Present,2,0,3,13,1
STU0129,2024-03-27,ME210,Present,2,0,3,13,1
STU0516,2024-03-27,ME210,Present,2,0,3,13,1
STU0550,2024-03-27,ME210,Present,2,0,3,13,1
STU0556,2024-03-27,ME210,Present,2,0,3,13,1
STU0592,2024-03-27,ME210,Absent,2,0,3,13,0
STU1052,2024-03-27,ME210,Present,2,0,3,13,1
STU0467,2024-03-27,ME210,Present,2,0,3,13,1
STU0605,2024-03-28,ME206,Absent,3,0,3,13,0
STU0390,2024-03-28,ME206,Absent,3,0,3,13,0
STU0741,2024-03-28,ME206,Present,3,0,3,13,1
STU1112,2024-03-28,ME206,Present,3,0,3,13,1
STU1133,2024-03-28,ME206,Present,3,0,3,13,1
STU0658,2024-03-28,ME206,Present,3,0,3,13,1
STU0419,2024-03-28,ME206,Present,3,0,3,13,1
STU0948,2024-03-28,ME206,Present,3,0,3,13,1
STU1192,2024-03-28,ME206,Present,3,0,3,13,1
STU1066,2024-03-28,ME206,Present,3,0,3,13,1
STU0356,2024-03-28,ME206,Present,3,0,3,13,1
STU0241,2024-03-28,ME206,Present,3,0,3,13,1
STU0597,2024-03-28,ME206,Present,3,0,3,13,1
STU0506,2024-03-28,ME206,Present,3,0,3,13,1
STU0422,2024-03-28,ME206,Present,3,0,3,13,1
STU0691,2024-03-28,ME206,Present,3,0,3,13,1
STU0375,2024-03-28,ME206,Present,3,0,3,13,1
STU1018,2024-03-28,ME206,Present,3,0,3,13,1
STU0768,2024-03-28,ME206,Present,3,0,3,13,1
STU0504,2024-03-28,ME206,Present,3,0,3,13,1
STU0803,2024-03-28,ME206,Present,3,0,3,13,1
STU0992,2024-03-28,ME206,Present,3,0,3,13,1
STU0555,2024-03-28,ME206,Present,3,0,3,13,1
STU1164,2024-03-28,ME206,Present,3,0,3,13,1
STU0941,2024-03-28,ME206,Present,3,0,3,13,1
STU1101,2024-03-28,ME206,Present,3,0,3,13,1
STU0700,2024-03-28,ME206,Present,3,0,3,13,1
STU0300,2024-03-28,ME206,Present,3,0,3,13,1
STU0522,2024-03-28,ME206,Present,3,0,3,13,1
STU0148,2024-03-28,ME206,Present,3,0,3,13,1
STU0518,2024-03-28,ME206,Present,3,0,3,13,1
STU0255,2024-03-28,ME206,Present,3,0,3,13,1
STU0772,2024-03-28,ME206,Present,3,0,3,13,1
STU1128,2024-03-28,ME206,Absent,3,0,3,13,0
STU0806,2024-03-28,ME206,Absent,3,0,3,13,0
STU0007,2024-03-28,ME206,Present,3,0,3,13,1
STU0137,2024-03-28,ME206,Present,3,0,3,13,1
STU0387,2024-03-28,ME206,Present,3,0,3,13,1
STU1014,2024-03-28,ME206,Absent,3,0,3,13,0
STU0932,2024-03-28,ME206,Present,3,0,3,13,1
STU1196,2024-03-28,ME206,Present,3,0,3,13,1
STU0568,2024-03-28,ME206,Present,3,0,3,13,1
STU1047,2024-03-28,ME206,Present,3,0,3,13,1
STU1163,2024-03-28,ME206,Present,3,0,3,13,1
STU0862,2024-03-28,ME206,Present,3,0,3,13,1
STU0408,2024-03-28,ME206,Present,3,0,3,13,1
STU0545,2024-03-28,ME206,Present,3,0,3,13,1
STU0105,2024-03-28,ME206,Absent,3,0,3,13,0
STU0876,2024-03-28,ME206,Present,3,0,3,13,1
STU1003,2024-03-28,ME206,Absent,3,0,3,13,0
STU0222,2024-03-28,EE310,Present,3,0,3,13,1
STU0976,2024-03-28,EE310,Present,3,0,3,13,1
STU0896,2024-03-28,EE310,Present,3,0,3,13,1
STU0793,2024-03-28,EE310,Present,3,0,3,13,1
STU0642,2024-03-28,EE310,Present,3,0,3,13,1
STU0245,2024-03-28,EE310,Present,3,0,3,13,1
STU0287,2024-03-28,EE310,Present,3,0,3,13,1
STU0371,2024-03-28,EE310,Absent,3,0,3,13,0
STU0252,2024-03-28,EE310,Present,3,0,3,13,1
STU0741,2024-03-28,EE310,Present,3,0,3,13,1
STU0112,2024-03-28,EE310,Present,3,0,3,13,1
STU0085,2024-03-28,EE310,Present,3,0,3,13,1
STU0144,2024-03-28,EE310,Present,3,0,3,13,1
STU0569,2024-03-28,EE310,Present,3,0,3,13,1
STU0221,2024-03-28,EE310,Present,3,0,3,13,1
STU1124,2024-03-28,EE310,Present,3,0,3,13,1
STU1097,2024-03-28,EE310,Present,3,0,3,13,1
STU0550,2024-03-28,EE310,Present,3,0,3,13,1
STU0261,2024-03-28,EE310,Absent,3,0,3,13,0
STU0197,2024-03-28,EE310,Absent,3,0,3,13,0
STU0867,2024-03-28,EE310,Present,3,0,3,13,1
STU0420,2024-03-28,EE310,Present,3,0,3,13,1
STU0082,2024-03-28,EE310,Present,3,0,3,13,1
STU1161,2024-03-28,EE310,Present,3,0,3,13,1
STU0123,2024-03-28,EE310,Absent,3,0,3,13,0
STU0021,2024-03-28,EE310,Present,3,0,3,13,1
STU0229,2024-03-28,EE310,Present,3,0,3,13,1
STU0692,2024-03-28,EE310,Present,3,0,3,13,1
STU0568,2024-03-28,EE310,Present,3,0,3,13,1
STU0583,2024-03-28,EE310,Present,3,0,3,13,1
STU0881,2024-03-28,EE310,Present,3,0,3,13,1
STU0493,2024-03-28,EE310,Present,3,0,3,13,1
STU0473,2024-03-28,EE310,Absent,3,0,3,13,0
STU0452,2024-03-28,EE310,Present,3,0,3,13,1
STU1169,2024-03-28,EE310,Present,3,0,3,13,1
STU0547,2024-03-28,EE310,Present,3,0,3,13,1
STU1132,2024-03-28,EE310,Present,3,0,3,13,1
STU0725,2024-03-28,EE310,Present,3,0,3,13,1
STU0485,2024-03-28,EE310,Present,3,0,3,13,1
STU0311,2024-03-28,EE310,Present,3,0,3,13,1
STU0048,2024-03-28,EE310,Present,3,0,3,13,1
STU1134,2024-03-28,EE310,Present,3,0,3,13,1
STU1197,2024-03-28,EE310,Present,3,0,3,13,1
STU0649,2024-03-28,EE310,Present,3,0,3,13,1
STU0451,2024-03-28,ME201,Absent,3,0,3,13,0
STU0352,2024-03-28,ME201,Present,3,0,3,13,1
STU0785,2024-03-28,ME201,Present,3,0,3,13,1
STU0417,2024-03-28,ME201,Present,3,0,3,13,1
STU1110,2024-03-28,ME201,Present,3,0,3,13,1
STU0036,2024-03-28,ME201,Present,3,0,3,13,1
STU0329,2024-03-28,ME201,Present,3,0,3,13,1
STU0187,2024-03-28,ME201,Absent,3,0,3,13,0
STU1170,2024-03-28,ME201,Absent,3,0,3,13,0
STU0553,2024-03-28,ME201,Present,3,0,3,13,1
STU0996,2024-03-28,ME201,Absent,3,0,3,13,0
STU0256,2024-03-28,ME201,Present,3,0,3,13,1
STU0196,2024-03-28,ME201,Present,3,0,3,13,1
STU0505,2024-03-28,ME201,Present,3,0,3,13,1
STU0833,2024-03-28,ME201,Present,3,0,3,13,1
STU0453,2024-03-28,ME201,Present,3,0,3,13,1
STU0496,2024-03-28,ME201,Present,3,0,3,13,1
STU0942,2024-03-28,ME201,Present,3,0,3,13,1
STU0340,2024-03-28,ME201,Present,3,0,3,13,1
STU0356,2024-03-28,ME201,Present,3,0,3,13,1
STU0452,2024-03-28,ME201,Present,3,0,3,13,1
STU0573,2024-03-28,ME201,Present,3,0,3,13,1
STU0220,2024-03-28,ME201,Present,3,0,3,13,1
STU0007,2024-03-28,ME201,Present,3,0,3,13,1
STU0490,2024-03-28,ME201,Present,3,0,3,13,1
STU0632,2024-03-28,ME201,Present,3,0,3,13,1
STU0892,2024-03-28,ME201,Present,3,0,3,13,1
STU1188,2024-03-28,ME201,Present,3,0,3,13,1
STU0792,2024-03-28,ME201,Present,3,0,3,13,1
STU0914,2024-03-28,ME201,Present,3,0,3,13,1
STU0438,2024-03-28,ME201,Absent,3,0,3,13,0
STU0476,2024-03-28,ME201,Absent,3,0,3,13,0
STU0206,2024-03-28,ME201,Absent,3,0,3,13,0
STU0168,2024-03-28,ME201,Absent,3,0,3,13,0
STU0837,2024-03-28,ME201,Present,3,0,3,13,1
STU0910,2024-03-28,ME201,Absent,3,0,3,13,0
STU0907,2024-03-28,ME201,Present,3,0,3,13,1
STU0308,2024-03-28,ME201,Present,3,0,3,13,1
STU0788,2024-03-28,ME201,Present,3,0,3,13,1
STU0779,2024-03-28,ME201,Absent,3,0,3,13,0
STU0048,2024-03-28,ME201,Present,3,0,3,13,1
STU1109,2024-03-28,ME201,Present,3,0,3,13,1
STU0557,2024-03-28,ME201,Present,3,0,3,13,1
STU0421,2024-03-28,ME201,Absent,3,0,3,13,0
STU1007,2024-03-28,ME201,Absent,3,0,3,13,0
STU0895,2024-03-28,ME201,Present,3,0,3,13,1
STU1074,2024-03-28,ME201,Present,3,0,3,13,1
STU0702,2024-03-28,ME201,Present,3,0,3,13,1
STU0660,2024-03-28,ME201,Present,3,0,3,13,1
STU1023,2024-03-28,CS113,Absent,3,0,3,13,0
STU1040,2024-03-28,CS113,Present,3,0,3,13,1
STU0795,2024-03-28,CS113,Absent,3,0,3,13,0
STU0906,2024-03-28,CS113,Present,3,0,3,13,1
STU0421,2024-03-28,CS113,Present,3,0,3,13,1
STU0764,2024-03-28,CS113,Present,3,0,3,13,1
STU0296,2024-03-28,CS113,Present,3,0,3,13,1
STU0159,2024-03-28,CS113,Absent,3,0,3,13,0
STU0774,2024-03-28,CS113,Present,3,0,3,13,1
STU0345,2024-03-28,CS113,Present,3,0,3,13,1
STU0828,2024-03-28,CS113,Present,3,0,3,13,1
STU0425,2024-03-28,CS113,Present,3,0,3,13,1
STU0447,2024-03-28,CS113,Present,3,0,3,13,1
STU0644,2024-03-28,CS113,Present,3,0,3,13,1
STU0724,2024-03-28,CS113,Present,3,0,3,13,1
STU0830,2024-03-28,CS113,Present,3,0,3,13,1
STU0562,2024-03-28,CS113,Present,3,0,3,13,1
STU0510,2024-03-28,CS113,Present,3,0,3,13,1
STU0596,2024-03-28,CS113,Present,3,0,3,13,1
STU0473,2024-03-28,CS113,Absent,3,0,3,13,0
STU0778,2024-03-28,CS113,Present,3,0,3,13,1
STU0962,2024-03-28,CS113,Present,3,0,3,13,1
STU0050,2024-03-28,CS113,Absent,3,0,3,13,0
STU1154,2024-03-28,CS113,Present,3,0,3,13,1
STU0500,2024-03-28,CS113,Present,3,0,3,13,1
STU0133,2024-03-28,CS112,Present,3,0,3,13,1
STU0927,2024-03-28,CS112,Present,3,0,3,13,1
STU0045,2024-03-28,CS112,Present,3,0,3,13,1
STU0797,2024-03-28,CS112,Present,3,0,3,13,1
STU1171,2024-03-28,CS112,Present,3,0,3,13,1
