timestamp,building,units_consumed,date,hour,day_of_week,is_weekend,week,is_anomaly
2024-03-17 17:00:00,Hostel Block 2,8.445,2024-03-17,17,6,1,11,0
2024-03-17 18:00:00,Hostel Block 2,9.353,2024-03-17,18,6,1,11,0
2024-03-17 19:00:00,Hostel Block 2,9.062,2024-03-17,19,6,1,11,0
2024-03-17 20:00:00,Hostel Block 2,5.407,2024-03-17,20,6,1,11,0
2024-03-17 21:00:00,Hostel Block 2,2.902,2024-03-17,21,6,1,11,0
2024-03-17 22:00:00,Hostel Block 2,16.437,2024-03-17,22,6,1,11,0
2024-03-17 23:00:00,Hostel Block 2,20.04,2024-03-17,23,6,1,11,0
2024-03-18 00:00:00,Hostel Block 2,17.972,2024-03-18,0,0,0,12,0
2024-03-18 01:00:00,Hostel Block 2,16.828,2024-03-18,1,0,0,12,0
2024-03-18 02:00:00,Hostel Block 2,17.914,2024-03-18,2,0,0,12,0
2024-03-18 03:00:00,Hostel Block 2,19.791,2024-03-18,3,0,0,12,0
2024-03-18 04:00:00,Hostel Block 2,18.52,2024-03-18,4,0,0,12,0
2024-03-18 05:00:00,Hostel Block 2,18.265,2024-03-18,5,0,0,12,0
2024-03-18 06:00:00,Hostel Block 2,3.261,2024-03-18,6,0,0,12,0
2024-03-18 07:00:00,Hostel Block 2,7.915,2024-03-18,7,0,0,12,0
2024-03-18 08:00:00,Hostel Block 2,13.649,2024-03-18,8,0,0,12,0
2024-03-18 09:00:00,Hostel Block 2,16.906,2024-03-18,9,0,0,12,0
2024-03-18 10:00:00,Hostel Block 2,21.934,2024-03-18,10,0,0,12,0
2024-03-18 11:00:00,Hostel Block 2,17.786,2024-03-18,11,0,0,12,0
2024-03-18 12:00:00,Hostel Block 2,13.106,2024-03-18,12,0,0,12,0
2024-03-18 13:00:00,Hostel Block 2,19.897,2024-03-18,13,0,0,12,0
2024-03-18 14:00:00,Hostel Block 2,19.688,2024-03-18,14,0,0,12,0
2024-03-18 15:00:00,Hostel Block 2,16.195,2024-03-18,15,0,0,12,0
2024-03-18 16:00:00,Hostel Block 2,12.776,2024-03-18,16,0,0,12,0
2024-03-18 17:00:00,Hostel Block 2,14.825,2024-03-18,17,0,0,12,0
2024-03-18 18:00:00,Hostel Block 2,16.048,2024-03-18,18,0,0,12,0
2024-03-18 19:00:00,Hostel Block 2,18.408,2024-03-18,19,0,0,12,0
2024-03-18 20:00:00,Hostel Block 2,18.274,2024-03-18,20,0,0,12,0
2024-03-18 21:00:00,Hostel Block 2,49.35259592164491,2024-03-18,21,0,0,12,1
2024-03-18 22:00:00,Hostel Block 2,24.514,2024-03-18,22,0,0,12,0
2024-03-18 23:00:00,Hostel Block 2,18.423,2024-03-18,23,0,0,12,0
2024-03-19 00:00:00,Hostel Block 2,19.78,2024-03-19,0,1,0,12,0
2024-03-19 01:00:00,Hostel Block 2,18.988,2024-03-19,1,1,0,12,0
2024-03-19 02:00:00,Hostel Block 2,17.99,2024-03-19,2,1,0,12,0
2024-03-19 03:00:00,Hostel Block 2,22.54,2024-03-19,3,1,0,12,0
2024-03-19 04:00:00,Hostel Block 2,13.363,2024-03-19,4,1,0,12,0
2024-03-19 05:00:00,Hostel Block 2,14.001,2024-03-19,5,1,0,12,0
2024-03-19 06:00:00,Hostel Block 2,2.378,2024-03-19,6,1,0,12,0
2024-03-19 07:00:00,Hostel Block 2,8.644,2024-03-19,7,1,0,12,0
2024-03-19 08:00:00,Hostel Block 2,12.081,2024-03-19,8,1,0,12,0
2024-03-19 09:00:00,Hostel Block 2,23.057,2024-03-19,9,1,0,12,0
2024-03-19 10:00:00,Hostel Block 2,20.017,2024-03-19,10,1,0,12,0
2024-03-19 11:00:00,Hostel Block 2,16.688,2024-03-19,11,1,0,12,0
2024-03-19 13:00:00,Hostel Block 2,15.393,2024-03-19,13,1,0,12,0
2024-03-19 14:00:00,Hostel Block 2,17.97,2024-03-19,14,1,0,12,0
2024-03-19 15:00:00,Hostel Block 2,14.248,2024-03-19,15,1,0,12,0
2024-03-19 16:00:00,Hostel Block 2,16.108999999999984,2024-03-19,16,1,0,12,0
2024-03-19 17:00:00,Hostel Block 2,11.977,2024-03-19,17,1,0,12,0
2024-03-19 18:00:00,Hostel Block 2,16.159,2024-03-19,18,1,0,12,0
2024-03-19 19:00:00,Hostel Block 2,15.402,2024-03-19,19,1,0,12,0
2024-03-19 20:00:00,Hostel Block 2,16.176,2024-03-19,20,1,0,12,0
2024-03-19 21:00:00,Hostel Block 2,10.981,2024-03-19,21,1,0,12,0
2024-03-19 22:00:00,Hostel Block 2,21.667,2024-03-19,22,1,0,12,0
2024-03-19 23:00:00,Hostel Block 2,18.29,2024-03-19,23,1,0,12,0
2024-03-20 00:00:00,Hostel Block 2,21.716,2024-03-20,0,2,0,12,0
2024-03-20 01:00:00,Hostel Block 2,23.981,2024-03-20,1,2,0,12,0
2024-03-20 02:00:00,Hostel Block 2,18.641,2024-03-20,2,2,0,12,0
2024-03-20 03:00:00,Hostel Block 2,18.667,2024-03-20,3,2,0,12,0
2024-03-20 04:00:00,Hostel Block 2,21.34,2024-03-20,4,2,0,12,0
2024-03-20 05:00:00,Hostel Block 2,14.349,2024-03-20,5,2,0,12,0
2024-03-20 06:00:00,Hostel Block 2,3.567,2024-03-20,6,2,0,12,0
2024-03-20 07:00:00,Hostel Block 2,8.185,2024-03-20,7,2,0,12,0
2024-03-20 08:00:00,Hostel Block 2,16.145,2024-03-20,8,2,0,12,0
2024-03-20 09:00:00,Hostel Block 2,24.376,2024-03-20,9,2,0,12,0
2024-03-20 10:00:00,Hostel Block 2,24.794,2024-03-20,10,2,0,12,0
2024-03-20 11:00:00,Hostel Block 2,19.653,2024-03-20,11,2,0,12,0
2024-03-20 12:00:00,Hostel Block 2,14.144,2024-03-20,12,2,0,12,0
2024-03-20 13:00:00,Hostel Block 2,15.372,2024-03-20,13,2,0,12,0
2024-03-20 14:00:00,Hostel Block 2,20.302,2024-03-20,14,2,0,12,0
2024-03-20 15:00:00,Hostel Block 2,16.647,2024-03-20,15,2,0,12,0
2024-03-20 16:00:00,Hostel Block 2,14.297,2024-03-20,16,2,0,12,0
2024-03-20 17:00:00,Hostel Block 2,14.307,2024-03-20,17,2,0,12,0
2024-03-20 18:00:00,Hostel Block 2,12.254,2024-03-20,18,2,0,12,0
2024-03-20 19:00:00,Hostel Block 2,17.144,2024-03-20,19,2,0,12,0
2024-03-20 20:00:00,Hostel Block 2,14.919,2024-03-20,20,2,0,12,0
2024-03-20 21:00:00,Hostel Block 2,9.318,2024-03-20,21,2,0,12,0
2024-03-20 22:00:00,Hostel Block 2,18.266,2024-03-20,22,2,0,12,0
2024-03-20 23:00:00,Hostel Block 2,18.61,2024-03-20,23,2,0,12,0
2024-03-21 00:00:00,Hostel Block 2,19.513,2024-03-21,0,3,0,12,0
2024-03-21 01:00:00,Hostel Block 2,20.752,2024-03-21,1,3,0,12,0
2024-03-21 02:00:00,Hostel Block 2,22.421,2024-03-21,2,3,0,12,0
2024-03-21 03:00:00,Hostel Block 2,21.549,2024-03-21,3,3,0,12,0
2024-03-21 04:00:00,Hostel Block 2,14.035,2024-03-21,4,3,0,12,0
2024-03-21 05:00:00,Hostel Block 2,19.301,2024-03-21,5,3,0,12,0
2024-03-21 06:00:00,Hostel Block 2,2.287,2024-03-21,6,3,0,12,0
2024-03-21 07:00:00,Hostel Block 2,8.16,2024-03-21,7,3,0,12,0
2024-03-21 08:00:00,Hostel Block 2,15.561,2024-03-21,8,3,0,12,0
2024-03-21 09:00:00,Hostel Block 2,20.553,2024-03-21,9,3,0,12,0
2024-03-21 10:00:00,Hostel Block 2,22.45,2024-03-21,10,3,0,12,0
2024-03-21 11:00:00,Hostel Block 2,19.682,2024-03-21,11,3,0,12,0
2024-03-21 12:00:00,Hostel Block 2,18.055,2024-03-21,12,3,0,12,0
2024-03-21 13:00:00,Hostel Block 2,21.218,2024-03-21,13,3,0,12,0
2024-03-21 14:00:00,Hostel Block 2,16.899,2024-03-21,14,3,0,12,0
2024-03-21 15:00:00,Hostel Block 2,13.604,2024-03-21,15,3,0,12,0
2024-03-21 16:00:00,Hostel Block 2,13.958,2024-03-21,16,3,0,12,0
2024-03-21 17:00:00,Hostel Block 2,12.318,2024-03-21,17,3,0,12,0
2024-03-21 18:00:00,Hostel Block 2,16.718,2024-03-21,18,3,0,12,0
2024-03-21 19:00:00,Hostel Block 2,20.305,2024-03-21,19,3,0,12,0
2024-03-21 20:00:00,Hostel Block 2,16.719,2024-03-21,20,3,0,12,0
2024-03-21 21:00:00,Hostel Block 2,12.042,2024-03-21,21,3,0,12,0
2024-03-21 22:00:00,Hostel Block 2,14.38049999999999,2024-03-21,22,3,0,12,0
2024-03-21 23:00:00,Hostel Block 2,20.275,2024-03-21,23,3,0,12,0
2024-03-22 00:00:00,Hostel Block 2,22.015,2024-03-22,0,4,0,12,0
2024-03-22 01:00:00,Hostel Block 2,19.454,2024-03-22,1,4,0,12,0
2024-03-22 02:00:00,Hostel Block 2,12.268,2024-03-22,2,4,0,12,0
2024-03-22 03:00:00,Hostel Block 2,19.124,2024-03-22,3,4,0,12,0
2024-03-22 04:00:00,Hostel Block 2,16.519,2024-03-22,4,4,0,12,0
2024-03-22 05:00:00,Hostel Block 2,18.974,2024-03-22,5,4,0,12,0
2024-03-22 06:00:00,Hostel Block 2,3.223,2024-03-22,6,4,0,12,0
2024-03-22 07:00:00,Hostel Block 2,8.03,2024-03-22,7,4,0,12,0
2024-03-22 08:00:00,Hostel Block 2,10.463,2024-03-22,8,4,0,12,0
2024-03-22 09:00:00,Hostel Block 2,17.922,2024-03-22,9,4,0,12,0
2024-03-22 10:00:00,Hostel Block 2,17.41,2024-03-22,10,4,0,12,0
2024-03-22 11:00:00,Hostel Block 2,20.472,2024-03-22,11,4,0,12,0
2024-03-22 12:00:00,Hostel Block 2,13.505,2024-03-22,12,4,0,12,0
2024-03-22 13:00:00,Hostel Block 2,17.088,2024-03-22,13,4,0,12,0
2024-03-22 14:00:00,Hostel Block 2,22.244,2024-03-22,14,4,0,12,0
2024-03-22 15:00:00,Hostel Block 2,15.046,2024-03-22,15,4,0,12,0
2024-03-22 16:00:00,Hostel Block 2,15.208,2024-03-22,16,4,0,12,0
2024-03-22 17:00:00,Hostel Block 2,12.988,2024-03-22,17,4,0,12,0
2024-03-22 18:00:00,Hostel Block 2,16.772,2024-03-22,18,4,0,12,0
2024-03-22 19:00:00,Hostel Block 2,16.733,2024-03-22,19,4,0,12,0
2024-03-22 20:00:00,Hostel Block 2,16.75249999999999,2024-03-22,20,4,0,12,0
2024-03-22 21:00:00,Hostel Block 2,11.123,2024-03-22,21,4,0,12,0
2024-03-22 22:00:00,Hostel Block 2,15.852,2024-03-22,22,4,0,12,0
2024-03-22 23:00:00,Hostel Block 2,20.952,2024-03-22,23,4,0,12,0
2024-03-23 00:00:00,Hostel Block 2,20.95,2024-03-23,0,5,1,12,0
2024-03-23 01:00:00,Hostel Block 2,22.895,2024-03-23,1,5,1,12,0
2024-03-23 02:00:00,Hostel Block 2,22.115,2024-03-23,2,5,1,12,0
2024-03-23 03:00:00,Hostel Block 2,26.714,2024-03-23,3,5,1,12,0
2024-03-23 04:00:00,Hostel Block 2,20.845,2024-03-23,4,5,1,12,0
2024-03-23 05:00:00,Hostel Block 2,22.317,2024-03-23,5,5,1,12,0
2024-03-23 06:00:00,Hostel Block 2,1.063,2024-03-23,6,5,1,12,0
2024-03-23 07:00:00,Hostel Block 2,1.918,2024-03-23,7,5,1,12,0
2024-03-23 08:00:00,Hostel Block 2,5.088,2024-03-23,8,5,1,12,0
2024-03-23 09:00:00,Hostel Block 2,7.176,2024-03-23,9,5,1,12,0
2024-03-23 10:00:00,Hostel Block 2,8.425,2024-03-23,10,5,1,12,0
2024-03-23 11:00:00,Hostel Block 2,9.257,2024-03-23,11,5,1,12,0
2024-03-23 12:00:00,Hostel Block 2,12.075,2024-03-23,12,5,1,12,0
2024-03-23 13:00:00,Hostel Block 2,12.133,2024-03-23,13,5,1,12,0
2024-03-23 14:00:00,Hostel Block 2,9.635,2024-03-23,14,5,1,12,0
2024-03-23 15:00:00,Hostel Block 2,7.56,2024-03-23,15,5,1,12,0
2024-03-23 16:00:00,Hostel Block 2,6.874,2024-03-23,16,5,1,12,0
2024-03-23 17:00:00,Hostel Block 2,10.078,2024-03-23,17,5,1,12,0
2024-03-23 18:00:00,Hostel Block 2,9.93,2024-03-23,18,5,1,12,0
2024-03-23 19:00:00,Hostel Block 2,8.013,2024-03-23,19,5,1,12,0
2024-03-23 20:00:00,Hostel Block 2,5.674,2024-03-23,20,5,1,12,0
2024-03-23 21:00:00,Hostel Block 2,3.741,2024-03-23,21,5,1,12,0
2024-03-23 22:00:00,Hostel Block 2,19.397,2024-03-23,22,5,1,12,0
2024-03-23 23:00:00,Hostel Block 2,20.418,2024-03-23,23,5,1,12,0
2024-03-24 00:00:00,Hostel Block 2,14.322,2024-03-24,0,6,1,12,0
2024-03-24 01:00:00,Hostel Block 2,19.295,2024-03-24,1,6,1,12,0
2024-03-24 02:00:00,Hostel Block 2,18.685,2024-03-24,2,6,1,12,0
2024-03-24 03:00:00,Hostel Block 2,21.094,2024-03-24,3,6,1,12,0
2024-03-24 04:00:00,Hostel Block 2,19.63,2024-03-24,4,6,1,12,0
2024-03-24 05:00:00,Hostel Block 2,19.535,2024-03-24,5,6,1,12,0
2024-03-24 06:00:00,Hostel Block 2,1.176,2024-03-24,6,6,1,12,0
2024-03-24 07:00:00,Hostel Block 2,2.117,2024-03-24,7,6,1,12,0
2024-03-24 08:00:00,Hostel Block 2,4.366,2024-03-24,8,6,1,12,0
2024-03-24 09:00:00,Hostel Block 2,6.16,2024-03-24,9,6,1,12,0
2024-03-24 10:00:00,Hostel Block 2,10.183,2024-03-24,10,6,1,12,0
2024-03-24 11:00:00,Hostel Block 2,12.34,2024-03-24,11,6,1,12,0
2024-03-24 12:00:00,Hostel Block 2,12.443,2024-03-24,12,6,1,12,0
2024-03-24 13:00:00,Hostel Block 2,11.296,2024-03-24,13,6,1,12,0
2024-03-24 14:00:00,Hostel Block 2,11.088,2024-03-24,14,6,1,12,0
2024-03-24 15:00:00,Hostel Block 2,7.981,2024-03-24,15,6,1,12,0
2024-03-24 16:00:00,Hostel Block 2,7.712,2024-03-24,16,6,1,12,0
2024-03-24 17:00:00,Hostel Block 2,8.291,2024-03-24,17,6,1,12,0
2024-03-24 18:00:00,Hostel Block 2,11.061,2024-03-24,18,6,1,12,0
2024-03-24 19:00:00,Hostel Block 2,8.54,2024-03-24,19,6,1,12,0
2024-03-24 20:00:00,Hostel Block 2,6.069,2024-03-24,20,6,1,12,0
2024-03-24 21:00:00,Hostel Block 2,3.45,2024-03-24,21,6,1,12,0
2024-03-24 22:00:00,Hostel Block 2,19.45,2024-03-24,22,6,1,12,0
2024-03-25 00:00:00,Hostel Block 2,19.511,2024-03-25,0,0,0,13,0
2024-03-25 01:00:00,Hostel Block 2,20.555,2024-03-25,1,0,0,13,0
2024-03-25 02:00:00,Hostel Block 2,17.637,2024-03-25,2,0,0,13,0
2024-03-25 03:00:00,Hostel Block 2,18.911,2024-03-25,3,0,0,13,0
2024-03-25 04:00:00,Hostel Block 2,18.845,2024-03-25,4,0,0,13,0
2024-03-25 05:00:00,Hostel Block 2,19.651,2024-03-25,5,0,0,13,0
2024-03-25 06:00:00,Hostel Block 2,3.825,2024-03-25,6,0,0,13,0
2024-03-25 07:00:00,Hostel Block 2,7.41,2024-03-25,7,0,0,13,0
2024-03-25 08:00:00,Hostel Block 2,13.688,2024-03-25,8,0,0,13,0
2024-03-25 09:00:00,Hostel Block 2,21.838,2024-03-25,9,0,0,13,0
2024-03-25 10:00:00,Hostel Block 2,19.885,2024-03-25,10,0,0,13,0
2024-03-25 11:00:00,Hostel Block 2,18.374,2024-03-25,11,0,0,13,0
2024-03-25 12:00:00,Hostel Block 2,14.875,2024-03-25,12,0,0,13,0
2024-03-25 13:00:00,Hostel Block 2,18.577,2024-03-25,13,0,0,13,0
2024-03-25 14:00:00,Hostel Block 2,21.079,2024-03-25,14,0,0,13,0
2024-03-25 15:00:00,Hostel Block 2,16.528,2024-03-25,15,0,0,13,0
2024-03-25 16:00:00,Hostel Block 2,13.281,2024-03-25,16,0,0,13,0
2024-03-25 17:00:00,Hostel Block 2,14.567,2024-03-25,17,0,0,13,0
2024-03-25 18:00:00,Hostel Block 2,13.923999999999989,2024-03-25,18,0,0,13,0
2024-03-25 19:00:00,Hostel Block 2,16.267,2024-03-25,19,0,0,13,0
2024-03-25 20:00:00,Hostel Block 2,16.424,2024-03-25,20,0,0,13,0
2024-03-25 21:00:00,Hostel Block 2,14.399,2024-03-25,21,0,0,13,0
2024-03-25 22:00:00,Hostel Block 2,17.844,2024-03-25,22,0,0,13,0
2024-03-25 23:00:00,Hostel Block 2,17.621,2024-03-25,23,0,0,13,0
2024-03-26 00:00:00,Hostel Block 2,22.283,2024-03-26,0,1,0,13,0
2024-03-26 01:00:00,Hostel Block 2,17.995,2024-03-26,1,1,0,13,0
2024-03-26 02:00:00,Hostel Block 2,15.632,2024-03-26,2,1,0,13,0
2024-03-26 03:00:00,Hostel Block 2,15.502,2024-03-26,3,1,0,13,0
2024-03-26 04:00:00,Hostel Block 2,20.451,2024-03-26,4,1,0,13,0
2024-03-26 05:00:00,Hostel Block 2,14.19,2024-03-26,5,1,0,13,0
2024-03-26 06:00:00,Hostel Block 2,3.027,2024-03-26,6,1,0,13,0
2024-03-26 07:00:00,Hostel Block 2,7.787,2024-03-26,7,1,0,13,0
2024-03-26 08:00:00,Hostel Block 2,13.371,2024-03-26,8,1,0,13,0
2024-03-26 09:00:00,Hostel Block 2,19.489,2024-03-26,9,1,0,13,0
2024-03-26 10:00:00,Hostel Block 2,23.917,2024-03-26,10,1,0,13,0
2024-03-26 11:00:00,Hostel Block 2,14.809,2024-03-26,11,1,0,13,0
2024-03-26 12:00:00,Hostel Block 2,14.068,2024-03-26,12,1,0,13,0
2024-03-26 13:00:00,Hostel Block 2,15.131,2024-03-26,13,1,0,13,0
2024-03-26 14:00:00,Hostel Block 2,17.329,2024-03-26,14,1,0,13,0
2024-03-26 15:00:00,Hostel Block 2,14.594,2024-03-26,15,1,0,13,0
2024-03-26 16:00:00,Hostel Block 2,12.875,2024-03-26,16,1,0,13,0
2024-03-26 17:00:00,Hostel Block 2,12.49,2024-03-26,17,1,0,13,0
2024-03-26 18:00:00,Hostel Block 2,14.555,2024-03-26,18,1,0,13,0
2024-03-26 19:00:00,Hostel Block 2,15.464,2024-03-26,19,1,0,13,0
2024-03-26 20:00:00,Hostel Block 2,16.783,2024-03-26,20,1,0,13,0
2024-03-26 21:00:00,Hostel Block 2,11.553,2024-03-26,21,1,0,13,0
2024-03-26 22:00:00,Hostel Block 2,20.916,2024-03-26,22,1,0,13,0
2024-03-26 23:00:00,Hostel Block 2,20.759,2024-03-26,23,1,0,13,0
2024-03-27 00:00:00,Hostel Block 2,17.414,2024-03-27,0,2,0,13,0
2024-03-27 01:00:00,Hostel Block 2,18.228,2024-03-27,1,2,0,13,0
2024-03-27 02:00:00,Hostel Block 2,21.501,2024-03-27,2,2,0,13,0
2024-03-27 03:00:00,Hostel Block 2,18.046,2024-03-27,3,2,0,13,0
2024-03-27 04:00:00,Hostel Block 2,19.818,2024-03-27,4,2,0,13,0
2024-03-27 05:00:00,Hostel Block 2,15.931,2024-03-27,5,2,0,13,0
2024-03-27 06:00:00,Hostel Block 2,3.411,2024-03-27,6,2,0,13,0
2024-03-27 07:00:00,Hostel Block 2,7.952,2024-03-27,7,2,0,13,0
2024-03-27 08:00:00,Hostel Block 2,14.763,2024-03-27,8,2,0,13,0
2024-03-27 09:00:00,Hostel Block 2,22.051,2024-03-27,9,2,0,13,0
2024-03-27 10:00:00,Hostel Block 2,24.298,2024-03-27,10,2,0,13,0
2024-03-27 11:00:00,Hostel Block 2,19.421,2024-03-27,11,2,0,13,0
2024-03-27 12:00:00,Hostel Block 2,14.818,2024-03-27,12,2,0,13,0
2024-03-27 13:00:00,Hostel Block 2,19.013,2024-03-27,13,2,0,13,0
2024-03-27 14:00:00,Hostel Block 2,21.101,2024-03-27,14,2,0,13,0
2024-03-27 15:00:00,Hostel Block 2,17.108,2024-03-27,15,2,0,13,0
2024-03-27 16:00:00,Hostel Block 2,11.948,2024-03-27,16,2,0,13,0
2024-03-27 17:00:00,Hostel Block 2,14.028,2024-03-27,17,2,0,13,0
2024-03-27 18:00:00,Hostel Block 2,12.182,2024-03-27,18,2,0,13,0
2024-03-27 19:00:00,Hostel Block 2,18.503,2024-03-27,19,2,0,13,0
2024-03-27 20:00:00,Hostel Block 2,13.222,2024-03-27,20,2,0,13,0
2024-03-27 21:00:00,Hostel Block 2,13.442,2024-03-27,21,2,0,13,0
2024-03-27 22:00:00,Hostel Block 2,20.152,2024-03-27,22,2,0,13,0
2024-03-27 23:00:00,Hostel Block 2,19.499,2024-03-27,23,2,0,13,0
2024-03-28 00:00:00,Hostel Block 2,25.067,2024-03-28,0,3,0,13,0
2024-03-28 01:00:00,Hostel Block 2,19.051,2024-03-28,1,3,0,13,0
2024-03-28 02:00:00,Hostel Block 2,19.024,2024-03-28,2,3,0,13,0
2024-03-28 03:00:00,Hostel Block 2,23.258,2024-03-28,3,3,0,13,0
2024-03-28 04:00:00,Hostel Block 2,20.963,2024-03-28,4,3,0,13,0
2024-03-28 05:00:00,Hostel Block 2,19.801,2024-03-28,5,3,0,13,0
2024-03-28 06:00:00,Hostel Block 2,3.626,2024-03-28,6,3,0,13,0
2024-03-28 07:00:00,Hostel Block 2,7.094,2024-03-28,7,3,0,13,0
2024-03-28 08:00:00,Hostel Block 2,16.492,2024-03-28,8,3,0,13,0
2024-03-28 09:00:00,Hostel Block 2,16.844,2024-03-28,9,3,0,13,0
2024-03-28 10:00:00,Hostel Block 2,16.667999999999992,2024-03-28,10,3,0,13,0
2024-03-28 11:00:00,Hostel Block 2,21.297,2024-03-28,11,3,0,13,0
2024-03-28 12:00:00,Hostel Block 2,16.059,2024-03-28,12,3,0,13,0
2024-03-28 13:00:00,Hostel Block 2,18.301,2024-03-28,13,3,0,13,0
2024-03-28 14:00:00,Hostel Block 2,22.475,2024-03-28,14,3,0,13,0
2024-03-28 15:00:00,Hostel Block 2,18.681,2024-03-28,15,3,0,13,0
2024-03-28 16:00:00,Hostel Block 2,14.301,2024-03-28,16,3,0,13,0
2024-03-28 17:00:00,Hostel Block 2,10.226,2024-03-28,17,3,0,13,0
2024-03-28 18:00:00,Hostel Block 2,17.686,2024-03-28,18,3,0,13,0
2024-03-28 19:00:00,Hostel Block 2,17.539,2024-03-28,19,3,0,13,0
2024-03-28 20:00:00,Hostel Block 2,19.664,2024-03-28,20,3,0,13,0
2024-03-28 21:00:00,Hostel Block 2,10.197,2024-03-28,21,3,0,13,0
2024-03-28 22:00:00,Hostel Block 2,21.92,2024-03-28,22,3,0,13,0
2024-03-28 23:00:00,Hostel Block 2,19.848,2024-03-28,23,3,0,13,0
2024-03-29 00:00:00,Hostel Block 2,22.816,2024-03-29,0,4,0,13,0
2024-03-29 01:00:00,Hostel Block 2,19.966,2024-03-29,1,4,0,13,0
2024-03-29 02:00:00,Hostel Block 2,19.137,2024-03-29,2,4,0,13,0
2024-03-29 03:00:00,Hostel Block 2,20.007,2024-03-29,3,4,0,13,0
2024-03-29 04:00:00,Hostel Block 2,22.303,2024-03-29,4,4,0,13,0
2024-03-29 05:00:00,Hostel Block 2,22.293,2024-03-29,5,4,0,13,0
2024-03-29 06:00:00,Hostel Block 2,3.896,2024-03-29,6,4,0,13,0
2024-03-29 07:00:00,Hostel Block 2,8.527,2024-03-29,7,4,0,13,0
2024-03-29 08:00:00,Hostel Block 2,15.215,2024-03-29,8,4,0,13,0
2024-03-29 09:00:00,Hostel Block 2,17.615,2024-03-29,9,4,0,13,0
2024-03-29 10:00:00,Hostel Block 2,20.181,2024-03-29,10,4,0,13,0
2024-03-29 11:00:00,Hostel Block 2,16.807,2024-03-29,11,4,0,13,0
2024-03-29 12:00:00,Hostel Block 2,17.108,2024-03-29,12,4,0,13,0
2024-03-29 13:00:00,Hostel Block 2,13.623,2024-03-29,13,4,0,13,0
2024-03-29 14:00:00,Hostel Block 2,17.946,2024-03-29,14,4,0,13,0
2024-03-29 15:00:00,Hostel Block 2,15.696,2024-03-29,15,4,0,13,0
2024-03-29 16:00:00,Hostel Block 2,12.505,2024-03-29,16,4,0,13,0
2024-03-29 17:00:00,Hostel Block 2,13.753,2024-03-29,17,4,0,13,0
2024-03-29 18:00:00,Hostel Block 2,13.542,2024-03-29,18,4,0,13,0
2024-03-29 19:00:00,Hostel Block 2,19.846,2024-03-29,19,4,0,13,0
2024-03-29 20:00:00,Hostel Block 2,17.164,2024-03-29,20,4,0,13,0
2024-03-29 21:00:00,Hostel Block 2,12.337,2024-03-29,21,4,0,13,0
2024-03-29 22:00:00,Hostel Block 2,24.319,2024-03-29,22,4,0,13,0
2024-03-29 23:00:00,Hostel Block 2,22.198,2024-03-29,23,4,0,13,0
2024-03-30 00:00:00,Hostel Block 2,23.355,2024-03-30,0,5,1,13,0
2024-03-30 01:00:00,Hostel Block 2,19.991,2024-03-30,1,5,1,13,0
2024-03-30 02:00:00,Hostel Block 2,20.589,2024-03-30,2,5,1,13,0
2024-03-30 03:00:00,Hostel Block 2,21.856,2024-03-30,3,5,1,13,0
2024-03-30 04:00:00,Hostel Block 2,18.839,2024-03-30,4,5,1,13,0
2024-03-30 05:00:00,Hostel Block 2,20.354,2024-03-30,5,5,1,13,0
2024-03-30 06:00:00,Hostel Block 2,1.275,2024-03-30,6,5,1,13,0
2024-03-30 07:00:00,Hostel Block 2,2.121,2024-03-30,7,5,1,13,0
2024-03-30 08:00:00,Hostel Block 2,5.149,2024-03-30,8,5,1,13,0
2024-03-30 09:00:00,Hostel Block 2,6.331,2024-03-30,9,5,1,13,0
2024-03-30 10:00:00,Hostel Block 2,6.807,2024-03-30,10,5,1,13,0
2024-03-30 11:00:00,Hostel Block 2,11.399,2024-03-30,11,5,1,13,0
2024-03-30 12:00:00,Hostel Block 2,12.937,2024-03-30,12,5,1,13,0
2024-03-30 13:00:00,Hostel Block 2,11.447,2024-03-30,13,5,1,13,0
2024-03-30 14:00:00,Hostel Block 2,29.44991037476993,2024-03-30,14,5,1,13,0
2024-03-30 15:00:00,Hostel Block 2,8.206,2024-03-30,15,5,1,13,0
2024-03-30 16:00:00,Hostel Block 2,6.213,2024-03-30,16,5,1,13,0
2024-03-30 17:00:00,Hostel Block 2,10.805,2024-03-30,17,5,1,13,0
2024-03-30 18:00:00,Hostel Block 2,10.889,2024-03-30,18,5,1,13,0
2024-03-30 19:00:00,Hostel Block 2,9.751,2024-03-30,19,5,1,13,0
2024-03-30 20:00:00,Hostel Block 2,5.637,2024-03-30,20,5,1,13,0
2024-03-30 21:00:00,Hostel Block 2,3.781,2024-03-30,21,5,1,13,0
2024-03-30 22:00:00,Hostel Block 2,19.977,2024-03-30,22,5,1,13,0
2024-03-30 23:00:00,Hostel Block 2,18.599,2024-03-30,23,5,1,13,0
2024-03-31 00:00:00,Hostel Block 2,18.987,2024-03-31,0,6,1,13,0
2024-03-31 01:00:00,Hostel Block 2,19.842,2024-03-31,1,6,1,13,0
2024-03-31 02:00:00,Hostel Block 2,20.039,2024-03-31,2,6,1,13,0
2024-03-31 03:00:00,Hostel Block 2,19.176,2024-03-31,3,6,1,13,0
2024-03-31 04:00:00,Hostel Block 2,19.907,2024-03-31,4,6,1,13,0
2024-03-31 05:00:00,Hostel Block 2,21.194,2024-03-31,5,6,1,13,0
2024-03-31 06:00:00,Hostel Block 2,1.129,2024-03-31,6,6,1,13,0
