student_id,date,class_id,attendance_status
STU0394,2024-03-24,EE306,Present
STU0812,2024-03-24,EE306,Present
STU0352,2024-03-24,EE306,Absent
STU0324,2024-03-24,EE306,Absent
STU0322,2024-03-24,EE306,Absent
STU0667,2024-03-24,EE306,Absent
STU1058,2024-03-24,EE306,Absent
STU0971,2024-03-24,EE306,Present
STU0854,2024-03-24,EE306,Present
STU0552,2024-03-24,EE306,
STU0469,2024-03-24,EE306,Present
STU0539,2024-03-24,EE306,Present
STU0622,2024-03-24,EE306,Absent
STU0760,2024-03-24,EE306,Present
STU0297,2024-03-24,EE306,Present
STU0684,2024-03-24,CS111,Present
STU0725,2024-03-24,CS111,Present
STU0646,2024-03-24,CS111,Present
STU0922,2024-03-24,CS111,Present
STU0631,2024-03-24,CS111,Absent
STU0872,2024-03-24,CS111,Absent
STU1154,2024-03-24,CS111,Present
STU0806,2024-03-24,CS111,Absent
STU0855,2024-03-24,CS111,Present
STU0012,2024-03-24,CS111,Present
STU0828,2024-03-24,CS111,Present
STU0114,2024-03-24,CS111,Absent
STU0838,2024-03-24,CS111,Present
STU0287,2024-03-24,CS111,Absent
STU0936,2024-03-24,CS111,Absent
STU0562,2024-03-24,CS111,Present
STU0040,2024-03-24,CS111,Absent
STU0415,2024-03-24,CS111,Absent
STU0428,2024-03-24,CS111,Present
STU0525,2024-03-24,CS111,Present
STU0604,2024-03-24,CS111,Absent
STU0765,2024-03-24,CS111,Absent
STU0049,2024-03-24,CS111,Present
STU0660,2024-03-24,CS111,Present
STU0876,2024-03-24,CS111,Present
STU0784,2024-03-24,CS111,Present
STU0668,2024-03-24,CS111,Present
STU1143,2024-03-24,CS111,Absent
STU1147,2024-03-24,CS111,Absent
STU0409,2024-03-24,CS111,Present
STU0441,2024-03-24,CS111,Absent
STU1031,2024-03-24,CS111,Absent
STU0902,2024-03-24,CS111,Present
STU0219,2024-03-24,CS111,
STU0208,2024-03-25,CS105,
STU0115,2024-03-25,CS105,Present
STU0702,2024-03-25,CS105,Present
STU0566,2024-03-25,CS105,Absent
STU1102,2024-03-25,CS105,Present
STU0757,2024-03-25,CS105,Present
STU0898,2024-03-25,CS105,Present
STU0583,2024-03-25,CS105,Present
STU0228,2024-03-25,CS105,Present
STU0967,2024-03-25,CS105,Absent
STU0276,2024-03-25,CS105,Present
STU0152,2024-03-25,CS105,Absent
STU0665,2024-03-25,CS105,Absent
STU0848,2024-03-25,CS105,Present
STU0311,2024-03-25,CS105,Present
STU0309,2024-03-25,CS105,Present
STU0613,2024-03-25,CS105,Present
STU1176,2024-03-25,CS105,Present
STU0410,2024-03-25,CS105,Present
STU1151,2024-03-25,CS105,Present
STU0181,2024-03-25,CS105,Present
STU0503,2024-03-25,CS105,Absent
STU0672,2024-03-25,CS105,Present
STU1173,2024-03-25,CS105,Present
STU1120,2024-03-25,CS105,Present
STU0534,2024-03-25,CS105,Present
STU1088,2024-03-25,ME201,Present
STU0597,2024-03-25,ME201,Present
STU0045,2024-03-25,ME201,Present
STU0288,2024-03-25,ME201,Present
STU0140,2024-03-25,ME201,Present
STU0643,2024-03-25,ME201,
STU0740,2024-03-25,ME201,Present
STU0914,2024-03-25,ME201,Absent
STU0440,2024-03-25,ME201,
STU0378,2024-03-25,ME201,Present
STU0658,2024-03-25,ME201,Present
STU0960,2024-03-25,ME201,Present
STU0467,2024-03-25,ME201,Present
STU0944,2024-03-25,ME201,Present
STU0742,2024-03-25,ME201,Absent
STU0683,2024-03-25,ME201,Present
STU0408,2024-03-25,ME201,Present
STU0531,2024-03-25,ME201,Present
STU0523,2024-03-25,ME201,Present
STU0048,2024-03-25,ME201,Present
STU0245,2024-03-25,ME201,Present
STU0842,2024-03-25,ME201,Present
STU0876,2024-03-25,ME201,Present
STU0812,2024-03-25,ME201,Present
STU0997,2024-03-25,ME201,Present
STU0099,2024-03-25,ME201,Present
STU1083,2024-03-25,ME201,Absent
STU0124,2024-03-25,ME201,Present
STU1050,2024-03-25,ME201,Present
STU0765,2024-03-25,ME201,Present
STU0034,2024-03-25,ME201,Absent
STU1159,2024-03-25,ME201,Present
STU0896,2024-03-25,ME201,Present
STU0066,2024-03-25,ME201,
STU1033,2024-03-25,ME201,Present
STU0670,2024-03-25,ME201,Present
STU1104,2024-03-25,ME201,Absent
STU1008,2024-03-25,ME201,Absent
STU0579,2024-03-25,ME201,Present
STU1178,2024-03-25,ME201,Present
STU0684,2024-03-25,ME201,Present
STU0138,2024-03-25,ME201,Present
STU0155,2024-03-25,CS111,Absent
STU1158,2024-03-25,CS111,Present
STU0189,2024-03-25,CS111,Present
STU1144,2024-03-25,CS111,Present
STU0231,2024-03-25,CS111,Present
STU1090,2024-03-25,CS111,Present
STU0325,2024-03-25,CS111,
STU1052,2024-03-25,CS111,Present
STU0180,2024-03-25,CS111,Present
STU1176,2024-03-25,CS111,Absent
STU0960,2024-03-25,CS111,Present
STU0391,2024-03-25,CS111,Present
STU0150,2024-03-25,CS111,Present
STU0883,2024-03-25,CS111,
STU0568,2024-03-25,CS111,Present
STU0954,2024-03-25,CS111,Present
STU0925,2024-03-25,CS111,Present
STU0312,2024-03-25,CS111,Present
STU0677,2024-03-25,CS111,Present
STU0373,2024-03-25,CS111,Absent
STU1179,2024-03-25,CS111,Present
STU0696,2024-03-25,CS111,Present
STU0930,2024-03-25,CS111,Absent
STU1081,2024-03-25,CS111,Present
STU0886,2024-03-25,CS111,Present
STU0044,2024-03-25,CS111,Present
STU0823,2024-03-25,CS111,Present
STU1178,2024-03-25,CS111,Present
STU0602,2024-03-25,CS111,Present
STU0014,2024-03-25,CS111,Present
STU0799,2024-03-25,CS111,Present
STU0039,2024-03-25,CS111,Present
STU0018,2024-03-25,CS111,Present
STU0462,2024-03-25,CS111,Present
STU0661,2024-03-25,CS111,Present
STU0875,2024-03-25,CS111,Present
STU0309,2024-03-25,CS111,Absent
STU0531,2024-03-25,CS111,Present
STU0457,2024-03-25,CS111,Present
STU1197,2024-03-25,CS111,Present
STU0669,2024-03-25,CS111,Present
STU1091,2024-03-25,CS111,Absent
STU0938,2024-03-25,CS111,Present
STU0411,2024-03-25,CS111,Present
STU1177,2024-03-25,CS111,Present
STU0727,2024-03-25,CS111,Absent
STU1182,2024-03-25,CS111,Absent
STU0313,2024-03-25,CS111,Present
STU0304,2024-03-25,ME206,Absent
STU0423,2024-03-25,ME206,Present
STU0632,2024-03-25,ME206,Present
STU0372,2024-03-25,ME206,Absent
STU0207,2024-03-25,ME206,Absent
STU0054,2024-03-25,ME206,Present
STU1093,2024-03-25,ME206,Present
STU0081,2024-03-25,ME206,Present
STU0261,2024-03-25,ME206,Present
STU1107,2024-03-25,ME206,Absent
STU0714,2024-03-25,ME206,Present
STU0142,2024-03-25,ME206,Absent
STU0671,2024-03-25,ME206,Absent
STU0646,2024-03-25,ME206,Present
STU0472,2024-03-25,ME206,Absent
STU0428,2024-03-25,ME206,Present
STU0414,2024-03-25,ME206,Present
STU0621,2024-03-25,ME206,Present
STU0335,2024-03-25,ME206,Present
STU0869,2024-03-25,ME206,Present
STU0556,2024-03-25,ME206,Absent
STU0478,2024-03-25,ME206,
STU0445,2024-03-25,ME206,Present
STU0728,2024-03-25,ME206,Absent
STU0056,2024-03-25,ME206,Present
STU0282,2024-03-25,ME206,Present
STU0901,2024-03-25,ME206,Present
STU0253,2024-03-25,ME206,Present
STU0769,2024-03-25,ME206,Present
STU0053,2024-03-25,ME206,Present
STU0910,2024-03-25,ME206,Present
STU0428,2024-03-25,ME209,Present
STU0780,2024-03-25,ME209,Present
STU0101,2024-03-25,ME209,Present
STU0916,2024-03-25,ME209,Present
STU0899,2024-03-25,ME209,Present
STU0818,2024-03-25,ME209,Present
STU0407,2024-03-25,ME209,Present
STU0422,2024-03-25,ME209,Present
STU0256,2024-03-25,ME209,Present
STU0191,2024-03-25,ME209,Present
STU0359,2024-03-25,ME209,Present
STU1038,2024-03-25,ME209,Present
STU1185,2024-03-25,ME209,Present
STU1058,2024-03-25,ME209,Present
STU0250,2024-03-25,ME209,Present
STU0334,2024-03-25,ME209,Present
STU0430,2024-03-25,ME209,
STU0247,2024-03-25,ME209,Absent
STU1002,2024-03-25,ME209,Present
STU0734,2024-03-25,ME209,Present
STU0649,2024-03-25,ME209,Absent
STU0851,2024-03-25,ME209,Present
STU0392,2024-03-25,ME209,Present
STU0431,2024-03-25,ME209,Present
STU0186,2024-03-25,ME209,Present
STU1039,2024-03-25,ME209,Absent
STU0737,2024-03-25,ME209,Absent
STU0979,2024-03-25,ME209,Present
STU0523,2024-03-25,ME209,Absent
STU1042,2024-03-25,ME209,Present
STU0230,2024-03-25,ME209,Present
STU0936,2024-03-25,ME209,Absent
STU0034,2024-03-25,ME209,Present
STU0015,2024-03-25,ME209,Present
STU0779,2024-03-25,ME209,Present
STU0861,2024-03-25,ME209,Present
STU0820,2024-03-25,ME209,Present
STU0205,2024-03-25,ME209,Present
STU0727,2024-03-25,ME209,Present
STU0739,2024-03-25,ME209,Present
STU0635,2024-03-25,ME209,Absent
STU0134,2024-03-25,ME209,Present
STU0890,2024-03-25,ME209,Present
STU0616,2024-03-25,ME209,Absent
STU0470,2024-03-25,ME209,Present
STU0173,2024-03-25,ME209,Present
STU0799,2024-03-25,ME209,Present
STU0966,2024-03-25,ME209,Present
STU0033,2024-03-25,ME209,Present
STU0563,2024-03-25,ME209,Present
STU0663,2024-03-25,ME209,Present
STU0093,2024-03-25,ME209,Present
STU0510,2024-03-25,EE309,Absent
STU0364,2024-03-25,EE309,Present
STU1157,2024-03-25,EE309,Absent
STU0019,2024-03-25,EE309,Absent
STU0263,2024-03-25,EE309,Present
STU1063,2024-03-25,EE309,Present
STU0319,2024-03-25,EE309,Present
STU0288,2024-03-25,EE309,Absent
STU0963,2024-03-25,EE309,Present
STU0080,2024-03-25,EE309,Present
STU0126,2024-03-25,EE309,Present
STU0430,2024-03-25,EE309,Present
STU0601,2024-03-25,EE309,Absent
STU0762,2024-03-25,EE309,Present
STU0850,2024-03-25,EE309,Absent
STU0323,2024-03-25,EE309,Present
STU0859,2024-03-25,EE309,Present
STU0354,2024-03-25,EE309,Absent
STU0358,2024-03-25,EE309,Present
STU0311,2024-03-25,EE309,Absent
STU0372,2024-03-25,EE309,Present
STU0748,2024-03-25,EE309,Present
STU0225,2024-03-25,EE309,Present
STU0333,2024-03-25,EE309,Absent
STU0062,2024-03-25,EE309,Absent
STU1019,2024-03-25,EE309,Present
STU0418,2024-03-25,EE309,Present
STU0627,2024-03-25,EE309,Present
STU0827,2024-03-25,EE309,Present
STU0765,2024-03-25,EE306,Present
STU0544,2024-03-25,EE306,Present
STU0658,2024-03-25,EE306,
STU0059,2024-03-25,EE306,Present
STU0053,2024-03-25,EE306,Absent
STU0680,2024-03-25,EE306,Present
STU0964,2024-03-25,EE306,Present
STU0071,2024-03-25,EE306,Absent
STU0296,2024-03-25,EE306,Present
STU0835,2024-03-25,EE306,Absent
STU0096,2024-03-25,EE306,Absent
STU1105,2024-03-25,EE306,Present
STU0773,2024-03-25,EE306,Present
STU1076,2024-03-25,EE306,Present
STU0348,2024-03-25,EE306,Present
STU0324,2024-03-25,EE306,Present
STU0206,2024-03-25,EE306,Present
STU0031,2024-03-25,EE306,Present
STU0715,2024-03-25,EE306,Present
STU0457,2024-03-25,EE306,Present
STU0189,2024-03-25,EE306,Present
STU0860,2024-03-25,EE306,Present
STU0136,2024-03-25,EE306,Present
STU0231,2024-03-25,EE306,Present
STU0975,2024-03-25,EE306,Present
STU0952,2024-03-25,EE306,Present
STU0851,2024-03-25,EE306,Present
STU1100,2024-03-25,EE306,Absent
STU0902,2024-03-25,EE306,Present
STU0276,2024-03-25,EE306,Present
STU0002,2024-03-25,EE306,Absent
STU0638,2024-03-25,EE306,Absent
STU0976,2024-03-25,EE306,Present
STU0962,2024-03-25,EE306,Present
STU0527,2024-03-25,EE306,Present
STU0263,2024-03-25,EE306,Present
STU0662,2024-03-25,EE306,Absent
STU1106,2024-03-25,EE306,Present
STU0749,2024-03-25,EE306,Absent
STU0198,2024-03-25,EE306,Present
STU0979,2024-03-25,EE306,Absent
STU1010,2024-03-25,EE306,Present
STU1170,2024-03-25,EE306,Present
STU0402,2024-03-25,EE306,Present
STU0258,2024-03-25,EE306,Present
STU1055,2024-03-25,ME204,Present
STU0266,2024-03-25,ME204,Absent
STU0293,2024-03-25,ME204,Present
STU0462,2024-03-25,ME204,
STU0169,2024-03-25,ME204,Present
STU0195,2024-03-25,ME204,Present
STU0828,2024-03-25,ME204,Absent
STU0579,2024-03-25,ME204,Present
STU0216,2024-03-25,ME204,Present
STU0512,2024-03-25,ME204,Present
STU0464,2024-03-25,ME204,Present
STU0514,2024-03-25,ME204,Absent
STU0379,2024-03-25,ME204,Present
STU0617,2024-03-25,ME204,Present
STU0674,2024-03-25,ME204,Absent
STU0947,2024-03-25,ME204,Present
STU1065,2024-03-25,ME204,Present
STU1059,2024-03-25,ME204,Absent
STU1183,2024-03-25,ME204,Present
STU0547,2024-03-25,ME204,Present
STU0270,2024-03-25,ME204,Present
STU0672,2024-03-25,ME204,Absent
STU0865,2024-03-25,ME204,Absent
STU0768,2024-03-25,ME204,Present
STU0298,2024-03-25,ME204,Present
STU1187,2024-03-25,ME204,Present
STU0071,2024-03-25,ME204,Present
STU0789,2024-03-25,ME204,Present
STU0099,2024-03-25,ME204,Present
STU0406,2024-03-25,ME204,Present
STU0374,2024-03-25,ME204,Absent
STU0030,2024-03-25,ME204,Present
STU0070,2024-03-25,EE305,Present
STU0488,2024-03-25,EE305,Present
STU0332,2024-03-25,EE305,Present
STU0813,2024-03-25,EE305,Present
STU0661,2024-03-25,EE305,Present
STU0024,2024-03-25,EE305,
STU1172,2024-03-25,EE305,Absent
STU0985,2024-03-25,EE305,Present
STU0991,2024-03-25,EE305,Present
STU0705,2024-03-25,EE305,Present
STU0385,2024-03-25,EE305,Present
STU1183,2024-03-25,EE305,Present
STU0831,2024-03-25,EE305,Present
STU0926,2024-03-25,EE305,Present
STU0440,2024-03-25,EE305,Present
STU0929,2024-03-25,EE305,Present
STU0539,2024-03-25,EE305,Present
STU1118,2024-03-25,EE305,Present
STU0901,2024-03-25,EE305,Absent
STU0242,2024-03-25,EE305,Absent
STU0573,2024-03-25,EE305,Present
STU1054,2024-03-25,EE305,Present
STU0691,2024-03-25,EE305,Present
STU0382,2024-03-25,EE305,Present
STU0523,2024-03-25,EE305,
STU0699,2024-03-25,EE305,Present
STU0999,2024-03-25,EE305,Present
STU1125,2024-03-25,EE305,Present
STU0935,2024-03-25,EE305,Present
STU0198,2024-03-25,CS102,
STU0702,2024-03-25,CS102,Present
STU1064,2024-03-25,CS102,Present
STU0539,2024-03-25,CS102,Present
STU0130,2024-03-25,CS102,Present
STU0749,2024-03-25,CS102,Present
STU0874,2024-03-25,CS102,Present
STU0053,2024-03-25,CS102,Present
STU1113,2024-03-25,CS102,Present
STU0259,2024-03-25,CS102,Present
STU0194,2024-03-25,CS102,Present
STU0466,2024-03-25,CS102,
STU0937,2024-03-25,CS102,Present
STU0228,2024-03-25,CS102,Present
STU0247,2024-03-25,CS102,Present
STU1128,2024-03-25,CS102,Present
STU0606,2024-03-25,CS102,Present
STU0712,2024-03-25,CS102,Absent
STU0629,2024-03-25,CS102,Absent
STU0927,2024-03-25,CS102,Present
STU0894,2024-03-25,CS102,Absent
STU1134,2024-03-25,CS102,Present
STU0170,2024-03-25,CS102,Absent
STU1034,2024-03-25,CS102,Present
STU0374,2024-03-25,CS102,Present
STU0815,2024-03-25,CS102,
STU1047,2024-03-25,CS102,Present
STU0400,2024-03-25,CS102,Present
STU0291,2024-03-25,CS102,Absent
STU0455,2024-03-25,CS102,Present
STU0035,2024-03-25,CS102,Present
STU0407,2024-03-25,CS102,Present
STU0725,2024-03-25,CS102,Present
STU1077,2024-03-25,CS102,Present
STU0311,2024-03-25,CS102,Present
STU1153,2024-03-25,CS102,Present
STU1087,2024-03-25,CS102,Present
STU1076,2024-03-25,CS102,
STU0097,2024-03-25,CS102,Present
STU1092,2024-03-25,CS102,Present
STU0743,2024-03-25,CS102,Absent
STU1105,2024-03-25,CS102,Present
STU0472,2024-03-25,CS102,Present
STU1088,2024-03-25,CS102,Present
STU0342,2024-03-25,CS102,Present
STU0767,2024-03-25,CS102,Present
STU0206,2024-03-25,ME210,Present
STU0340,2024-03-25,ME210,Present
STU0464,2024-03-25,ME210,Present
STU0312,2024-03-25,ME210,Present
STU1108,2024-03-25,ME210,Present
STU0869,2024-03-25,ME210,Present
STU0415,2024-03-25,ME210,Present
STU0571,2024-03-25,ME210,Present
STU0101,2024-03-25,ME210,Present
STU0821,2024-03-25,ME210,Absent
STU0608,2024-03-25,ME210,Present
STU0799,2024-03-25,ME210,Present
STU1069,2024-03-25,ME210,Present
STU0863,2024-03-25,ME210,Present
STU0976,2024-03-25,ME210,Present
STU0959,2024-03-25,ME210,Present
STU0660,2024-03-25,ME210,Present
STU0279,2024-03-25,ME210,Present
STU0615,2024-03-25,ME210,Present
STU0001,2024-03-25,ME210,Present
STU0154,2024-03-25,ME210,Present
STU0515,2024-03-25,ME210,Absent
STU1139,2024-03-25,ME210,Present
STU0639,2024-03-25,ME210,Absent
STU0428,2024-03-25,ME210,Absent
STU0137,2024-03-25,ME210,
STU0122,2024-03-25,ME210,Absent
STU0841,2024-03-25,ME210,Present
STU0288,2024-03-25,ME210,Present
STU0295,2024-03-25,ME210,
STU0329,2024-03-25,ME207,Present
STU0497,2024-03-25,ME207,Absent
STU0802,2024-03-25,ME207,Absent
STU0327,2024-03-25,ME207,Present
STU0859,2024-03-25,ME207,Present
STU0801,2024-03-25,ME207,Present
STU0397,2024-03-25,ME207,Present
STU0510,2024-03-25,ME207,Present
STU0718,2024-03-25,ME207,Present
STU0145,2024-03-25,ME207,Absent
STU0464,2024-03-25,ME207,Present
STU0566,2024-03-25,ME207,Absent
STU0288,2024-03-25,ME207,Present
STU0823,2024-03-25,ME207,Absent
STU0253,2024-03-25,ME207,Present
STU1200,2024-03-25,ME207,Absent
STU0311,2024-03-25,ME207,Present
STU0422,2024-03-25,ME207,Present
STU0909,2024-03-25,ME207,Present
STU0292,2024-03-25,ME207,Absent
STU0565,2024-03-25,ME207,Present
STU0671,2024-03-25,ME207,Present
STU0023,2024-03-25,ME207,Present
STU0241,2024-03-25,ME207,Present
STU1067,2024-03-25,ME207,Absent
STU0638,2024-03-25,ME207,Present
STU1074,2024-03-25,ME207,Present
STU0211,2024-03-25,ME207,Absent
STU0965,2024-03-25,ME207,Present
STU0476,2024-03-25,ME207,Absent
STU0898,2024-03-25,ME207,Present
STU0612,2024-03-25,ME207,Present
STU0256,2024-03-25,ME207,Present
STU1109,2024-03-25,ME207,Present
STU0931,2024-03-25,ME207,Present
STU0315,2024-03-25,ME207,Present
STU0700,2024-03-25,ME207,Present
STU0558,2024-03-25,ME207,Present
STU0084,2024-03-25,ME207,Absent
STU0782,2024-03-25,ME207,Present
STU0524,2024-03-25,CS113,Present
STU0232,2024-03-25,CS113,Absent
STU0956,2024-03-25,CS113,Present
STU0873,2024-03-25,CS113,Present
STU1199,2024-03-25,CS113,Absent
STU0345,2024-03-25,CS113,Absent
STU0998,2024-03-25,CS113,Present
STU0597,2024-03-25,CS113,Present
STU0461,2024-03-25,CS113,Present
STU1071,2024-03-25,CS113,Present
STU0212,2024-03-25,CS113,Present
STU0182,2024-03-25,CS113,Present
STU0743,2024-03-25,CS113,Present
STU0495,2024-03-25,CS113,Present
STU1013,2024-03-25,CS113,Present
STU0886,2024-03-25,CS113,Present
STU0864,2024-03-25,CS113,Present
STU0117,2024-03-25,CS113,Present
STU0216,2024-03-25,CS113,Present
STU0574,2024-03-25,CS113,Present
STU0565,2024-03-25,CS113,Present
STU0516,2024-03-25,CS113,Present
STU1041,2024-03-25,CS113,Present
STU0674,2024-03-25,CS113,Present
STU0860,2024-03-25,CS113,Present
STU0515,2024-03-25,CS113,Present
STU0731,2024-03-25,CS113,Present
STU0171,2024-03-25,CS113,Present
STU0027,2024-03-25,CS113,
STU0208,2024-03-25,CS113,Present
STU0995,2024-03-25,CS113,Present
STU0498,2024-03-25,CS113,Absent
STU1200,2024-03-25,CS113,Present
STU1014,2024-03-25,CS113,Present
STU0454,2024-03-25,CS113,Absent
STU0889,2024-03-25,CS113,Absent
STU0545,2024-03-25,CS113,Present
STU0213,2024-03-25,CS113,Present
STU1000,2024-03-25,CS113,Present
STU1149,2024-03-25,CS113,Present
STU1159,2024-03-25,CS113,Present
STU0770,2024-03-25,CS113,Present
STU1063,2024-03-25,CS113,Present
STU0784,2024-03-25,CS113,
STU0087,2024-03-25,CS113,Present
STU0221,2024-03-25,CS113,Absent
STU0202,2024-03-25,CS113,Present
STU1179,2024-03-25,CS113,Present
STU0195,2024-03-25,CS113,Present
STU0241,2024-03-25,CS113,Present
STU0489,2024-03-25,CS113,Present
STU1189,2024-03-25,EE302,Absent
STU0864,2024-03-25,EE302,Absent
STU0807,2024-03-25,EE302,Present
STU0082,2024-03-25,EE302,Present
STU0712,2024-03-25,EE302,Present
STU0902,2024-03-25,EE302,Present
STU0944,2024-03-25,EE302,Present
STU1175,2024-03-25,EE302,Present
STU1071,2024-03-25,EE302,Present
STU0077,2024-03-25,EE302,Present
STU0817,2024-03-25,EE302,Present
STU0885,2024-03-25,EE302,Absent
STU0053,2024-03-25,EE302,Present
STU0443,2024-03-25,EE302,Present
STU1162,2024-03-25,EE302,Present
STU0371,2024-03-25,EE302,Present
STU0050,2024-03-25,EE302,Present
STU0674,2024-03-25,EE302,
STU0203,2024-03-25,EE302,Absent
STU0599,2024-03-25,EE302,Present
STU0845,2024-03-25,EE302,Present
STU0059,2024-03-25,EE302,
STU0936,2024-03-25,EE302,Absent
STU0520,2024-03-25,EE302,Absent
STU0735,2024-03-25,EE302,Present
STU0705,2024-03-25,EE302,Present
STU0722,2024-03-25,EE302,Present
STU0510,2024-03-25,EE302,Present
STU0567,2024-03-25,EE302,Present
STU0914,2024-03-25,EE302,Present
STU0098,2024-03-25,EE302,Present
STU0665,2024-03-25,EE302,Present
STU0939,2024-03-25,EE302,Present
STU0539,2024-03-25,EE302,Absent
STU0329,2024-03-25,EE302,Present
STU0429,2024-03-25,EE302,Present
STU1121,2024-03-25,CS108,Present
STU0660,2024-03-25,CS108,Present
STU0822,2024-03-25,CS108,Present
STU0714,2024-03-25,CS108,Present
STU0353,2024-03-25,CS108,Present
STU1024,2024-03-25,CS108,Present
STU0183,2024-03-25,CS108,Present
STU0684,2024-03-25,CS108,Present
STU0721,2024-03-25,CS108,Absent
STU1103,2024-03-25,CS108,Present
STU0467,2024-03-25,CS108,Present
STU0649,2024-03-25,CS108,Present
STU0627,2024-03-25,CS108,Absent
STU0208,2024-03-25,CS108,Present
STU0186,2024-03-25,CS108,Present
STU0832,2024-03-25,CS108,Absent
STU0641,2024-03-25,CS108,Present
STU1019,2024-03-25,CS108,Present
STU0382,2024-03-25,CS108,Present
STU0784,2024-03-25,CS108,Absent
STU0415,2024-03-25,CS108,Present
STU0543,2024-03-25,CS108,Present
STU0995,2024-03-25,CS108,Present
STU0719,2024-03-25,CS108,Present
STU0691,2024-03-25,CS108,Present
STU0897,2024-03-25,CS108,Present
STU0741,2024-03-25,CS108,Present
STU0327,2024-03-25,CS108,Present
STU0346,2024-03-25,CS108,Present
STU0662,2024-03-25,CS108,Absent
STU0033,2024-03-25,CS108,Present
STU0229,2024-03-25,CS108,Absent
STU0389,2024-03-25,CS108,Present
STU1192,2024-03-25,CS108,Present
STU0636,2024-03-25,CS108,Present
STU1037,2024-03-25,CS108,Present
STU1148,2024-03-25,CS108,Absent
STU0607,2024-03-25,CS108,Absent
STU1147,2024-03-25,CS108,Present
STU0365,2024-03-25,CS108,Present
STU0816,2024-03-25,CS108,Present
STU0156,2024-03-25,CS108,Present
STU0192,2024-03-25,CS109,Present
STU0186,2024-03-25,CS109,Present
STU0829,2024-03-25,CS109,Present
STU0540,2024-03-25,CS109,Present
STU0299,2024-03-25,CS109,Absent
STU0697,2024-03-25,CS109,Present
STU1092,2024-03-25,CS109,Present
STU0725,2024-03-25,CS109,Absent
STU0813,2024-03-25,CS109,Present
STU0273,2024-03-25,CS109,Present
STU0789,2024-03-25,CS109,Present
STU0213,2024-03-25,CS109,Present
STU0602,2024-03-25,CS109,Present
STU1168,2024-03-25,CS109,Absent
STU0169,2024-03-25,CS109,Absent
STU0664,2024-03-25,CS109,Present
STU0461,2024-03-25,CS109,Present
STU0907,2024-03-25,CS109,Present
STU0084,2024-03-25,CS109,Present
STU0504,2024-03-25,CS109,Present
STU1123,2024-03-25,CS109,Present
STU0318,2024-03-25,CS109,
STU0561,2024-03-25,CS109,Present
STU0054,2024-03-25,CS109,Present
STU1013,2024-03-25,CS109,Present
STU0460,2024-03-25,CS109,Present
STU0449,2024-03-25,CS109,Present
STU0503,2024-03-25,CS109,Present
STU0463,2024-03-25,CS109,Present
STU0902,2024-03-25,CS109,Present
STU0443,2024-03-25,CS109,Absent
STU0026,2024-03-25,EE303,Present
STU0608,2024-03-25,EE303,Present
STU0500,2024-03-25,EE303,Present
STU0043,2024-03-25,EE303,Present
STU0990,2024-03-25,EE303,Present
STU0899,2024-03-25,EE303,Present
STU0849,2024-03-25,EE303,Absent
STU1140,2024-03-25,EE303,Present
STU1129,2024-03-25,EE303,Present
STU1164,2024-03-25,EE303,Present
STU0394,2024-03-25,EE303,Present
STU0845,2024-03-25,EE303,Present
STU0382,2024-03-25,EE303,Present
STU1063,2024-03-25,EE303,Absent
STU1190,2024-03-25,EE303,Present
STU0819,2024-03-25,EE303,Absent
STU1179,2024-03-25,EE303,Present
STU0793,2024-03-25,EE303,Present
STU0536,2024-03-25,EE303,Present
STU0746,2024-03-25,EE303,Present
STU0540,2024-03-25,EE303,Absent
STU0884,2024-03-25,EE303,Present
STU0759,2024-03-25,EE303,Present
STU0747,2024-03-25,EE303,Absent
STU0481,2024-03-25,EE303,Absent
STU0656,2024-03-25,EE303,Present
STU1107,2024-03-25,EE303,Absent
STU0732,2024-03-25,EE303,Present
STU0158,2024-03-25,EE303,Absent
STU0276,2024-03-25,ME208,Present
STU0659,2024-03-25,ME208,Absent
STU0506,2024-03-25,ME208,Present
STU1103,2024-03-25,ME208,Present
STU1186,2024-03-25,ME208,Present
STU0264,2024-03-25,ME208,Present
STU0198,2024-03-25,ME208,Present
STU1040,2024-03-25,ME208,Present
STU0975,2024-03-25,ME208,Absent
STU1097,2024-03-25,ME208,Present
STU0643,2024-03-25,ME208,Present
STU0215,2024-03-25,ME208,Present
STU0467,2024-03-25,ME208,Absent
STU0714,2024-03-25,ME208,Present
STU1135,2024-03-25,ME208,Present
STU0459,2024-03-25,ME208,Absent
STU0953,2024-03-25,ME208,Present
STU0552,2024-03-25,ME208,Present
STU1177,2024-03-25,ME208,Present
STU0109,2024-03-25,ME208,Absent
STU0943,2024-03-25,ME208,Present
STU0897,2024-03-25,ME208,Present
STU1019,2024-03-25,ME208,Absent
STU0894,2024-03-25,ME208,Present
STU0133,2024-03-25,ME208,Present
STU0351,2024-03-25,ME208,Absent
STU0046,2024-03-25,ME208,Present
STU1147,2024-03-25,ME208,Present
STU0919,2024-03-25,ME208,Present
STU1145,2024-03-25,ME208,Absent
STU0118,2024-03-25,ME208,Present
STU0712,2024-03-25,ME208,Present
STU0977,2024-03-25,ME208,Absent
STU0303,2024-03-25,ME208,Present
STU0131,2024-03-25,ME208,Present
STU0726,2024-03-25,ME208,Absent
STU0134,2024-03-25,ME208,Present
STU0566,2024-03-25,ME208,Absent
STU1167,2024-03-25,ME208,Present
STU0517,2024-03-25,ME208,Present
STU0057,2024-03-25,ME208,Present
STU1006,2024-03-25,ME208,Present
